Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_019461	-	JAKUCV010000028.1	-	129542	133335	55.721237	20.408121	41.634014
gene-Tsubulata_019462	-	JAKUCV010000028.1	-	142429	144672	28.188942	10.324309	21.062326
gene-Tsubulata_024731	-	JAKUCV010000032.1	-	29884	35730	38.742348	14.189535	28.947662
gene-Tsubulata_042886	-	JAKUCV010000034.1	+	7877	13678	13.171659	4.824172	9.841653
gene-Tsubulata_042887	-	JAKUCV010000034.1	-	15473	16066	49.557240	18.150532	37.028378
gene-Tsubulata_842888	-	JAKUCV010000034.1	-	28011	32862	4.401230	1.611968	3.288528
gene-Tsubulata_047532	BRIZ2	JAKUCV010000035.1	-	6417	10788	17.570604	6.435302	13.128474
gene-Tsubulata_047533	-	JAKUCV010000035.1	-	11188	16979	13.176841	4.826069	9.845525
gene-Tsubulata_047534	-	JAKUCV010000035.1	+	14962	16335	0.000000	0.000000	0.000000
gene-Tsubulata_043458	-	JAKUCV010000036.1	+	11225	12785	0.299639	0.109744	0.223885
gene-Tsubulata_043457	UBC28_2	JAKUCV010000036.1	+	5033	7685	209.480499	76.723045	156.520477
gene-Tsubulata_043460	MTM1_3	JAKUCV010000036.1	+	18351	22126	8.982519	3.289882	6.711594
gene-Tsubulata_043461	-	JAKUCV010000036.1	-	22265	23489	90.560097	33.167988	67.665054
gene-Tsubulata_043464	-	JAKUCV010000036.1	-	39905	40996	0.000000	0.000000	0.000000
gene-Tsubulata_043462	TUBG1	JAKUCV010000036.1	-	24400	29620	10.948866	4.010065	8.180818
gene-Tsubulata_043465	-	JAKUCV010000036.1	+	43033	43905	97.887497	35.851677	73.139969
gene-Tsubulata_011931	-	JAKUCV010000038.1	-	68009	73162	0.549161	0.201132	0.410324
gene-Tsubulata_011929	-	JAKUCV010000038.1	-	50875	65673	14.931716	5.468799	11.156739
gene-Tsubulata_011930	-	JAKUCV010000038.1	+	60377	62132	0.000000	0.000000	0.000000
gene-Tsubulata_011932	-	JAKUCV010000038.1	+	75084	78865	5.212510	1.909102	3.894704
gene-Tsubulata_011936	SUMO2_1	JAKUCV010000038.1	+	143217	145671	154.269806	56.501919	115.267929
gene-Tsubulata_011938	ERD2_2	JAKUCV010000038.1	-	147667	150626	10.527663	3.855798	7.866101
gene-Tsubulata_011941	-	JAKUCV010000038.1	+	187906	191706	20.716694	7.587570	15.479182
gene-Tsubulata_011942	PAP15_2	JAKUCV010000038.1	+	193651	197537	13.478936	4.936713	10.071245
gene-Tsubulata_011943	-	JAKUCV010000038.1	-	198679	199803	144.114227	52.782394	107.679840
gene-Tsubulata_019403	MTP1_3	JAKUCV010000041.1	-	52366	54656	0.873737	0.320010	0.652842
gene-Tsubulata_019407	XBAT31_1	JAKUCV010000041.1	-	108328	109016	12.949166	4.742682	9.675409
gene-Tsubulata_050265	DTX55	JAKUCV010000039.1	+	5433	8174	301.145203	110.295601	225.010880
gene-Tsubulata_026235	-	JAKUCV010000046.1	+	17333	24601	3.220035	1.179350	2.405959
gene-Tsubulata_026236	-	JAKUCV010000046.1	-	27058	30858	24.386353	8.931597	18.221092
gene-Tsubulata_026237	-	JAKUCV010000046.1	+	27068	27370	0.000000	0.000000	0.000000
gene-Tsubulata_026241	-	JAKUCV010000046.1	-	51987	55967	5.321453	1.949003	3.976104
gene-Tsubulata_026244	-	JAKUCV010000046.1	+	67889	68337	0.914601	0.334976	0.683375
gene-Tsubulata_026242	-	JAKUCV010000046.1	+	56590	61119	2.642105	0.967681	1.974138
gene-Tsubulata_026243	-	JAKUCV010000046.1	-	61123	66161	6.004470	2.199160	4.486444
gene-Tsubulata_026238	-	JAKUCV010000046.1	+	33531	39565	134.295868	49.186386	100.343727
gene-Tsubulata_026239	-	JAKUCV010000046.1	-	39548	43642	1.827034	0.669158	1.365131
gene-Tsubulata_026245	-	JAKUCV010000046.1	+	69860	77472	38.363773	14.050881	28.664795
gene-Tsubulata_026247	CALM1	JAKUCV010000046.1	+	82383	85069	298.130188	109.191338	222.758087
gene-Tsubulata_026249	-	JAKUCV010000046.1	-	99757	100614	110.414917	40.439892	82.500259
gene-Tsubulata_031149	-	JAKUCV010000049.1	+	3971	5422	0.119146	0.043638	0.089024
gene-Tsubulata_031151	-	JAKUCV010000049.1	+	18050	19501	3.876377	1.419738	2.896367
gene-Tsubulata_026250	-	JAKUCV010000046.1	-	106509	109964	14.709556	5.387432	10.990745
gene-Tsubulata_031157	ATJ15	JAKUCV010000049.1	-	60641	67964	77.241585	28.290030	57.713673
gene-Tsubulata_014117	-	JAKUCV010000050.1	+	10210	16220	3.789495	1.387917	2.831450
gene-Tsubulata_031158	-	JAKUCV010000049.1	-	69595	79078	32.553871	11.922982	24.323732
gene-Tsubulata_014120	SCL7	JAKUCV010000050.1	+	47264	50017	26.743589	9.794944	19.982382
gene-Tsubulata_014118	-	JAKUCV010000050.1	+	22202	27761	615.225708	225.328796	459.686798
gene-Tsubulata_014121	-	JAKUCV010000050.1	+	54046	55785	641.507568	234.954651	479.324188
gene-Tsubulata_014122	-	JAKUCV010000050.1	+	65083	65715	0.000000	0.000000	0.000000
gene-Tsubulata_014125	-	JAKUCV010000050.1	+	80768	83403	0.169823	0.062198	0.126889
gene-Tsubulata_014126	AEL1	JAKUCV010000050.1	-	83436	85652	28.768038	10.536406	21.495018
gene-Tsubulata_014130	VPS39	JAKUCV010000050.1	+	92275	100186	23.770435	8.706015	17.760889
gene-Tsubulata_014131	-	JAKUCV010000050.1	-	99133	100005	0.164414	0.060217	0.122848
gene-Tsubulata_014132	-	JAKUCV010000050.1	+	101252	102654	41.183735	15.083703	30.771828
gene-Tsubulata_014133	-	JAKUCV010000050.1	-	103048	109316	12.933989	4.737123	9.664069
gene-Tsubulata_014136	-	JAKUCV010000050.1	-	123022	125792	6.870864	2.516481	5.133800
gene-Tsubulata_014134	-	JAKUCV010000050.1	+	114468	117711	20.842613	7.633688	15.573267
gene-Tsubulata_014135	-	JAKUCV010000050.1	-	117684	119389	6.877072	2.518754	5.138438
gene-Tsubulata_014138	-	JAKUCV010000050.1	+	133284	138654	4.988210	1.826951	3.727111
gene-Tsubulata_014140	ARL2_1	JAKUCV010000050.1	-	140340	142724	41.279518	15.118784	30.843395
gene-Tsubulata_014143	-	JAKUCV010000050.1	+	164212	166111	0.348851	0.127768	0.260656
gene-Tsubulata_014141	-	JAKUCV010000050.1	-	143369	151169	3.569904	1.307491	2.667375
gene-Tsubulata_014144	-	JAKUCV010000050.1	-	169761	179054	69.545990	25.471491	51.963650
gene-Tsubulata_014145	-	JAKUCV010000050.1	+	169988	173257	0.000000	0.000000	0.000000
gene-Tsubulata_914145	-	JAKUCV010000050.1	+	179470	180369	52.407784	19.194555	39.158257
gene-Tsubulata_031892	-	JAKUCV010000051.1	-	14818	15179	25.457447	9.323889	19.021397
gene-Tsubulata_031890	-	JAKUCV010000051.1	-	4129	12012	77.380249	28.340816	57.817280
gene-Tsubulata_031891	-	JAKUCV010000051.1	+	4258	6716	1.093945	0.400662	0.817378
gene-Tsubulata_031894	-	JAKUCV010000051.1	-	24872	34026	13.590781	4.977676	10.154814
gene-Tsubulata_031895	-	JAKUCV010000051.1	+	28007	28078	0.000000	0.000000	0.000000
gene-Tsubulata_031893	-	JAKUCV010000051.1	+	15581	24436	180.086060	65.957222	134.557419
gene-Tsubulata_031898	-	JAKUCV010000051.1	+	74966	77321	209.239380	76.634735	156.340317
gene-Tsubulata_035806	-	JAKUCV010000052.1	+	12129	13466	307.902466	112.770477	230.059784
gene-Tsubulata_035807	-	JAKUCV010000052.1	-	29014	32726	278.208160	101.894821	207.872681
gene-Tsubulata_035809	VPS9A	JAKUCV010000052.1	+	60197	67917	8.144396	2.982917	6.085362
gene-Tsubulata_035808	B3GALT7	JAKUCV010000052.1	+	54142	58667	111.328331	40.774433	83.182747
gene-Tsubulata_041711	-	JAKUCV010000053.1	+	4979	13545	44.931091	16.456188	33.571793
gene-Tsubulata_013963	-	JAKUCV010000055.1	+	21087	23537	35.853050	13.131319	26.788826
gene-Tsubulata_013964	-	JAKUCV010000055.1	-	23460	25107	0.422148	0.154613	0.315422
gene-Tsubulata_043959	-	JAKUCV010000056.1	+	6461	8645	0.955556	0.349976	0.713976
gene-Tsubulata_013971	-	JAKUCV010000055.1	+	185407	188648	34.291412	12.559363	25.621994
gene-Tsubulata_043962	-	JAKUCV010000056.1	-	21684	23199	0.000000	0.000000	0.000000
gene-Tsubulata_043963	-	JAKUCV010000056.1	-	24562	25397	12.672241	4.641258	9.468495
gene-Tsubulata_043964	-	JAKUCV010000056.1	+	24588	24814	0.000000	0.000000	0.000000
gene-Tsubulata_043961	-	JAKUCV010000056.1	+	10223	18314	24.495176	8.971454	18.302402
gene-Tsubulata_029281	-	JAKUCV010000057.1	+	88836	89723	0.056306	0.020622	0.042071
gene-Tsubulata_029275	-	JAKUCV010000057.1	+	34118	34645	14.628792	5.357852	10.930399
gene-Tsubulata_029276	-	JAKUCV010000057.1	+	34689	35033	0.110145	0.040341	0.082299
gene-Tsubulata_030608	-	JAKUCV010000058.1	+	6844	9637	4.724227	1.730267	3.529867
gene-Tsubulata_030613	-	JAKUCV010000058.1	-	48508	48944	0.000000	0.000000	0.000000
gene-Tsubulata_030614	-	JAKUCV010000058.1	-	61464	66031	10.702354	3.919779	7.996627
gene-Tsubulata_030615	-	JAKUCV010000058.1	+	67584	71207	3.952947	1.447782	2.953579
gene-Tsubulata_030619	-	JAKUCV010000058.1	-	85629	86339	1.876231	0.687177	1.401890
gene-Tsubulata_030616	DMI1	JAKUCV010000058.1	+	74275	79855	13.691568	5.014590	10.230121
gene-Tsubulata_030620	-	JAKUCV010000058.1	-	87148	88259	17.360981	6.358526	12.971847
gene-Tsubulata_014726	-	JAKUCV010000059.1	-	2284	3511	0.000000	0.000000	0.000000
gene-Tsubulata_014728	-	JAKUCV010000059.1	-	8675	16022	9.575000	3.506881	7.154286
gene-Tsubulata_014730	-	JAKUCV010000059.1	-	60184	60753	25.698246	9.412083	19.201317
gene-Tsubulata_014737	-	JAKUCV010000059.1	+	90317	93423	0.178394	0.065337	0.133293
gene-Tsubulata_014732	PEX7	JAKUCV010000059.1	+	63608	67974	65.403091	23.954138	48.868141
gene-Tsubulata_014738	-	JAKUCV010000059.1	+	97849	100595	2.199841	0.805700	1.643686
gene-Tsubulata_014739	-	JAKUCV010000059.1	-	101840	104864	0.000000	0.000000	0.000000
gene-Tsubulata_014743	-	JAKUCV010000059.1	+	150177	155339	0.000000	0.000000	0.000000
gene-Tsubulata_014740	-	JAKUCV010000059.1	-	121853	127976	93.111320	34.102383	69.571289
gene-Tsubulata_014749	CIPK5	JAKUCV010000059.1	+	172430	173863	239.268478	87.633011	178.777573
gene-Tsubulata_044054	-	JAKUCV010000063.1	-	9571	11125	0.316456	0.115903	0.236451
gene-Tsubulata_014750	CIPK12	JAKUCV010000059.1	-	178578	180239	41.749699	15.290990	31.194708
gene-Tsubulata_006677	HIPL1	JAKUCV010000064.1	+	94320	99733	7.789765	2.853032	5.820388
gene-Tsubulata_006669	-	JAKUCV010000064.1	+	992	27447	15.209977	5.570713	11.364651
gene-Tsubulata_006670	-	JAKUCV010000064.1	+	27941	29868	0.000000	0.000000	0.000000
gene-Tsubulata_006676	-	JAKUCV010000064.1	+	67645	93907	10.951559	4.011051	8.182830
gene-Tsubulata_006680	TFIIB2_1	JAKUCV010000064.1	-	112608	116168	1.869717	0.684791	1.397023
gene-Tsubulata_006678	DDR4	JAKUCV010000064.1	+	101650	109275	29.455196	10.788080	22.008451
gene-Tsubulata_006679	-	JAKUCV010000064.1	-	109472	111064	28.126804	10.301552	21.015898
gene-Tsubulata_006681	GALT6_1	JAKUCV010000064.1	-	117189	121730	106.043739	38.838932	79.234184
gene-Tsubulata_006682	-	JAKUCV010000064.1	+	132795	138475	10.313822	3.777478	7.706323
gene-Tsubulata_006686	-	JAKUCV010000064.1	-	152405	153411	0.000000	0.000000	0.000000
gene-Tsubulata_006685	-	JAKUCV010000064.1	+	148433	150755	17.302637	6.337158	12.928254
gene-Tsubulata_006691	5FCL	JAKUCV010000064.1	-	171619	174807	44.158035	16.173052	32.994179
gene-Tsubulata_006687	-	JAKUCV010000064.1	+	158611	161617	336.315247	123.176773	251.289352
gene-Tsubulata_006688	-	JAKUCV010000064.1	+	164429	171102	176.589035	64.676422	131.944504
gene-Tsubulata_006689	-	JAKUCV010000064.1	-	167464	168126	0.000000	0.000000	0.000000
gene-Tsubulata_006690	-	JAKUCV010000064.1	-	170160	170828	0.000000	0.000000	0.000000
gene-Tsubulata_006694	PP2A_1	JAKUCV010000064.1	+	182495	185320	227.284576	83.243866	169.823395
gene-Tsubulata_006696	-	JAKUCV010000064.1	-	190039	193622	2.622680	0.960567	1.959625
gene-Tsubulata_006695	-	JAKUCV010000064.1	-	185855	189533	593.926208	217.527786	443.772156
gene-Tsubulata_006697	MOS14	JAKUCV010000064.1	+	195015	206021	31.710266	11.614008	23.693403
gene-Tsubulata_006698	-	JAKUCV010000064.1	+	206821	209481	27.926462	10.228175	20.866205
gene-Tsubulata_006699	-	JAKUCV010000064.1	+	210428	210862	17.126436	6.272624	12.796598
gene-Tsubulata_006700	-	JAKUCV010000064.1	-	214224	216416	27.204266	9.963668	20.326591
gene-Tsubulata_006701	PTAC2	JAKUCV010000064.1	-	222141	226652	4.116453	1.507667	3.075748
gene-Tsubulata_006703	-	JAKUCV010000064.1	+	229225	233761	9.288481	3.401942	6.940204
gene-Tsubulata_006704	-	JAKUCV010000064.1	+	234308	234694	0.000000	0.000000	0.000000
gene-Tsubulata_006705	-	JAKUCV010000064.1	-	237137	241343	57.744221	21.149046	43.145557
gene-Tsubulata_006707	-	JAKUCV010000064.1	-	261775	264602	3.587668	1.313997	2.680648
gene-Tsubulata_006708	-	JAKUCV010000064.1	-	264680	267144	0.188528	0.069049	0.140865
gene-Tsubulata_006706	-	JAKUCV010000064.1	+	258201	261168	65.074409	23.833755	48.622555
gene-Tsubulata_006709	ARR5	JAKUCV010000064.1	-	269094	271580	7.078493	2.592526	5.288937
gene-Tsubulata_006710	-	JAKUCV010000064.1	+	273893	277727	6.414820	2.349453	4.793051
gene-Tsubulata_049419	-	JAKUCV010000070.1	+	20405	20986	0.257732	0.094395	0.192573
gene-Tsubulata_050968	GSTF9_5	JAKUCV010000068.1	+	5703	8553	30.390257	11.130550	22.707113
gene-Tsubulata_044515	-	JAKUCV010000071.1	+	1153	14668	15.452785	5.659643	11.546073
gene-Tsubulata_033299	-	JAKUCV010000072.1	+	44342	48010	15.187864	5.562614	11.348128
gene-Tsubulata_033300	-	JAKUCV010000072.1	-	58085	60924	17.762320	6.505519	13.271721
gene-Tsubulata_040624	GHR1	JAKUCV010000073.1	+	15976	21853	9.108991	3.336203	6.806092
gene-Tsubulata_040623	YCHF1	JAKUCV010000073.1	+	5737	13597	331.843811	121.539078	247.948380
gene-Tsubulata_048597	-	JAKUCV010000075.1	+	13848	14812	0.000000	0.000000	0.000000
gene-Tsubulata_024777	-	JAKUCV010000074.1	+	16839	21317	93.011658	34.065880	69.496819
gene-Tsubulata_048220	-	JAKUCV010000076.1	-	4968	8553	175.998032	64.459961	131.502914
gene-Tsubulata_005694	-	JAKUCV010000077.1	+	82382	85774	0.000000	0.000000	0.000000
gene-Tsubulata_048221	-	JAKUCV010000076.1	+	18587	19075	21.578732	7.903295	16.123283
gene-Tsubulata_005695	-	JAKUCV010000077.1	+	86598	93728	0.000000	0.000000	0.000000
gene-Tsubulata_005696	-	JAKUCV010000077.1	+	94289	103781	53.227917	19.494932	39.771046
gene-Tsubulata_005697	-	JAKUCV010000077.1	+	104952	110820	25.062815	9.179353	18.726534
gene-Tsubulata_005698	-	JAKUCV010000077.1	-	110837	113936	179.571960	65.768929	134.173294
gene-Tsubulata_005700	-	JAKUCV010000077.1	+	116374	120250	62.743202	22.979942	46.880718
gene-Tsubulata_005701	-	JAKUCV010000077.1	+	120942	124032	31.460476	11.522522	23.506763
gene-Tsubulata_005702	-	JAKUCV010000077.1	+	126876	128980	21.486307	7.869443	16.054226
gene-Tsubulata_005703	-	JAKUCV010000077.1	-	131369	134578	15.051007	5.512490	11.245872
gene-Tsubulata_005705	PSB28	JAKUCV010000077.1	+	149606	154001	1.658579	0.607461	1.239264
gene-Tsubulata_005706	-	JAKUCV010000077.1	-	151467	153794	0.003438	0.001259	0.002569
gene-Tsubulata_905703	-	JAKUCV010000077.1	-	142754	146860	68.572235	25.114847	51.236073
gene-Tsubulata_005707	MUR3	JAKUCV010000077.1	-	159025	160881	137.457718	50.344421	102.706200
gene-Tsubulata_005711	-	JAKUCV010000077.1	-	203928	209221	293.797424	107.604454	219.520737
gene-Tsubulata_005716	ELI5	JAKUCV010000077.1	-	258208	263642	9.527282	3.489404	7.118632
gene-Tsubulata_005713	ABCC5	JAKUCV010000077.1	-	209638	218885	74.162201	27.162195	55.412807
gene-Tsubulata_005717	-	JAKUCV010000077.1	+	275453	279236	52.318233	19.161757	39.091343
gene-Tsubulata_047785	OPR2_5	JAKUCV010000080.1	-	4519	7109	8.403293	3.077739	6.278806
gene-Tsubulata_005718	-	JAKUCV010000077.1	-	281458	291627	41.313911	15.131380	30.869093
gene-Tsubulata_047787	WOX8	JAKUCV010000080.1	+	14832	16791	18.166157	6.653426	13.573461
gene-Tsubulata_040298	-	JAKUCV010000082.1	-	38346	38705	0.669444	0.245186	0.500198
gene-Tsubulata_029427	-	JAKUCV010000081.1	+	27915	31285	0.460971	0.168832	0.344430
gene-Tsubulata_029428	-	JAKUCV010000081.1	-	30116	31591	0.000000	0.000000	0.000000
gene-Tsubulata_040299	-	JAKUCV010000082.1	-	42432	42746	7.752381	2.839340	5.792455
