Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_012444	-	JAKUCV010000008.1	+	135403	139678	18.880295	7.025328	14.074824
gene-Tsubulata_012445	-	JAKUCV010000008.1	+	140548	143492	39.240910	14.601481	29.253193
gene-Tsubulata_012447	-	JAKUCV010000008.1	-	144640	145272	7.352291	2.735776	5.480964
gene-Tsubulata_012448	MLO10	JAKUCV010000008.1	-	149466	155491	30.983702	11.528987	23.097635
gene-Tsubulata_012450	-	JAKUCV010000008.1	-	164849	167135	1.225243	0.455911	0.913390
gene-Tsubulata_024720	-	JAKUCV010000012.1	-	27876	29326	1.040189	0.387053	0.775437
gene-Tsubulata_024728	-	JAKUCV010000012.1	-	109399	111504	0.796619	0.296421	0.593861
gene-Tsubulata_048616	-	JAKUCV010000011.1	+	12701	18793	169.396011	63.031990	126.280830
gene-Tsubulata_032635	-	JAKUCV010000014.1	-	253	16658	12.088939	4.498275	9.012026
gene-Tsubulata_032642	-	JAKUCV010000014.1	-	45441	48398	0.212188	0.078955	0.158181
gene-Tsubulata_032638	ARF9	JAKUCV010000014.1	-	24341	29168	189.751236	70.606140	141.455170
gene-Tsubulata_032643	KAS1_2	JAKUCV010000014.1	-	49615	52454	136.185089	50.674259	101.522842
gene-Tsubulata_032644	-	JAKUCV010000014.1	+	55238	58078	58.143425	21.635078	43.344582
gene-Tsubulata_032646	-	JAKUCV010000014.1	-	71469	72569	22.234333	8.273360	16.575184
gene-Tsubulata_044608	-	JAKUCV010000015.1	-	13831	18171	15.636564	5.818341	11.656698
gene-Tsubulata_034336	-	JAKUCV010000016.1	+	6889	14678	29.140533	10.843147	21.723597
gene-Tsubulata_034337	-	JAKUCV010000016.1	-	15339	16591	10.385852	3.864559	7.742414
gene-Tsubulata_034338	-	JAKUCV010000016.1	+	16932	19523	61.154209	22.755386	45.589054
gene-Tsubulata_034340	-	JAKUCV010000016.1	+	25632	25990	0.000000	0.000000	0.000000
gene-Tsubulata_034339	-	JAKUCV010000016.1	-	19999	24621	35.226955	13.107895	26.260883
gene-Tsubulata_034341	-	JAKUCV010000016.1	+	26472	29167	136.036438	50.618946	101.412025
gene-Tsubulata_034343	MTM1_2	JAKUCV010000016.1	-	36078	47311	24.627110	9.163710	18.358944
gene-Tsubulata_034345	-	JAKUCV010000016.1	-	51177	52896	22.733522	8.459108	16.947317
gene-Tsubulata_034347	-	JAKUCV010000016.1	+	64056	67363	17.771585	6.612779	13.248308
gene-Tsubulata_034348	CSLA9_2	JAKUCV010000016.1	+	69939	74271	7.961871	2.962600	5.935391
gene-Tsubulata_044160	-	JAKUCV010000021.1	-	151	751	5.694757	2.119010	4.245310
gene-Tsubulata_042703	-	JAKUCV010000024.1	+	24615	25480	3.841270	1.429331	2.863578
gene-Tsubulata_042704	-	JAKUCV010000024.1	-	26108	28949	0.742840	0.276410	0.553770
gene-Tsubulata_042706	-	JAKUCV010000024.1	-	33271	43869	3.555556	1.323017	2.650585
gene-Tsubulata_041804	-	JAKUCV010000026.1	+	3492	7772	21.924301	8.157998	16.344063
gene-Tsubulata_041807	-	JAKUCV010000026.1	-	14086	17234	5.487690	2.041961	4.090947
gene-Tsubulata_041808	-	JAKUCV010000026.1	+	19841	23766	2.470957	0.919439	1.842041
gene-Tsubulata_041809	PAPS4_2	JAKUCV010000026.1	+	26875	32273	53.535149	19.920345	39.909218
gene-Tsubulata_041810	HXK1_2	JAKUCV010000026.1	+	32274	37798	63.445854	23.608103	47.297424
gene-Tsubulata_041811	-	JAKUCV010000026.1	-	33419	33707	0.000000	0.000000	0.000000
gene-Tsubulata_041812	-	JAKUCV010000026.1	-	44367	48630	146.192200	54.397892	108.982910
gene-Tsubulata_019453	-	JAKUCV010000028.1	+	35354	39244	2.295601	0.854190	1.711318
gene-Tsubulata_019451	STY46	JAKUCV010000028.1	+	8975	14947	46.437267	17.279234	34.617912
gene-Tsubulata_019454	-	JAKUCV010000028.1	+	39862	52157	5.499280	2.046273	4.099586
gene-Tsubulata_019456	-	JAKUCV010000028.1	-	53163	55119	3.429421	1.276082	2.556554
gene-Tsubulata_019459	-	JAKUCV010000028.1	+	121824	124940	1.064935	0.396261	0.793885
gene-Tsubulata_019460	-	JAKUCV010000028.1	+	125471	128408	105.195045	39.142914	78.420486
gene-Tsubulata_019461	-	JAKUCV010000028.1	-	129542	133335	29.638395	11.028401	22.094742
gene-Tsubulata_019462	-	JAKUCV010000028.1	-	142429	144672	15.140340	5.633697	11.286775
gene-Tsubulata_024731	-	JAKUCV010000032.1	-	29884	35730	69.202728	25.750229	51.589039
gene-Tsubulata_042886	-	JAKUCV010000034.1	+	7877	13678	11.819848	4.398147	8.811424
gene-Tsubulata_042887	-	JAKUCV010000034.1	-	15473	16066	20.727272	7.712585	15.451704
gene-Tsubulata_842888	-	JAKUCV010000034.1	-	28011	32862	12.731464	4.737358	9.491014
gene-Tsubulata_047532	BRIZ2	JAKUCV010000035.1	-	6417	10788	15.998002	5.952832	11.926142
gene-Tsubulata_047535	-	JAKUCV010000035.1	+	19581	21964	0.167973	0.062502	0.125220
gene-Tsubulata_047533	-	JAKUCV010000035.1	-	11188	16979	30.038956	11.177448	22.393349
gene-Tsubulata_047534	-	JAKUCV010000035.1	+	14962	16335	0.000000	0.000000	0.000000
gene-Tsubulata_043458	-	JAKUCV010000036.1	+	11225	12785	1.522563	0.566543	1.135036
gene-Tsubulata_043457	UBC28_2	JAKUCV010000036.1	+	5033	7685	120.931206	44.998314	90.151428
gene-Tsubulata_043460	MTM1_3	JAKUCV010000036.1	+	18351	22126	8.406170	3.127923	6.266606
gene-Tsubulata_043461	-	JAKUCV010000036.1	-	22265	23489	85.224289	31.711826	63.532742
gene-Tsubulata_043465	-	JAKUCV010000036.1	+	43033	43905	0.394737	0.146881	0.294267
gene-Tsubulata_043464	-	JAKUCV010000036.1	-	39905	40996	1.010150	0.375875	0.753044
gene-Tsubulata_043462	TUBG1	JAKUCV010000036.1	-	24400	29620	35.948467	13.376369	26.798754
gene-Tsubulata_011929	-	JAKUCV010000038.1	-	50875	65673	27.182507	10.114568	20.263931
gene-Tsubulata_011930	-	JAKUCV010000038.1	+	60377	62132	6.964585	2.591511	5.191937
gene-Tsubulata_011932	-	JAKUCV010000038.1	+	75084	78865	12.155614	4.523085	9.061730
gene-Tsubulata_011936	SUMO2_1	JAKUCV010000038.1	+	143217	145671	247.609741	92.135201	184.587357
gene-Tsubulata_011938	ERD2_2	JAKUCV010000038.1	-	147667	150626	13.885234	5.166674	10.351122
gene-Tsubulata_011942	PAP15_2	JAKUCV010000038.1	+	193651	197537	2.040082	0.759111	1.520834
gene-Tsubulata_011941	-	JAKUCV010000038.1	+	187906	191706	33.408375	12.431204	24.905172
gene-Tsubulata_050265	DTX55	JAKUCV010000039.1	+	5433	8174	0.677696	0.252170	0.505207
gene-Tsubulata_011943	-	JAKUCV010000038.1	-	198679	199803	51.763111	19.260973	38.588207
gene-Tsubulata_019403	MTP1_3	JAKUCV010000041.1	-	52366	54656	1.888889	0.702853	1.408123
gene-Tsubulata_019407	XBAT31_1	JAKUCV010000041.1	-	108328	109016	12.930833	4.811543	9.639638
gene-Tsubulata_026235	-	JAKUCV010000046.1	+	17333	24601	6.486439	2.413594	4.835491
gene-Tsubulata_026236	-	JAKUCV010000046.1	-	27058	30858	13.834486	5.147790	10.313291
gene-Tsubulata_026237	-	JAKUCV010000046.1	+	27068	27370	0.000000	0.000000	0.000000
gene-Tsubulata_026238	-	JAKUCV010000046.1	+	33531	39565	13.502371	5.024211	10.065706
gene-Tsubulata_026239	-	JAKUCV010000046.1	-	39548	43642	6.235127	2.320081	4.648143
gene-Tsubulata_026241	-	JAKUCV010000046.1	-	51987	55967	14.988904	5.577348	11.173882
gene-Tsubulata_026244	-	JAKUCV010000046.1	+	67889	68337	0.942149	0.350572	0.702350
gene-Tsubulata_026242	-	JAKUCV010000046.1	+	56590	61119	6.103631	2.271152	4.550116
gene-Tsubulata_026243	-	JAKUCV010000046.1	-	61123	66161	5.835889	2.171525	4.350521
gene-Tsubulata_026245	-	JAKUCV010000046.1	+	69860	77472	54.748779	20.371935	40.813953
gene-Tsubulata_026248	-	JAKUCV010000046.1	-	86080	86685	23.805281	8.857907	17.746288
gene-Tsubulata_026247	CALM1	JAKUCV010000046.1	+	82383	85069	488.152313	181.640717	363.906311
gene-Tsubulata_026249	-	JAKUCV010000046.1	-	99757	100614	191.199295	71.144958	142.534668
gene-Tsubulata_026250	-	JAKUCV010000046.1	-	106509	109964	16.570829	6.165980	12.353171
gene-Tsubulata_031156	-	JAKUCV010000049.1	-	52789	53556	9.898437	3.683193	7.379057
gene-Tsubulata_031149	-	JAKUCV010000049.1	+	3971	5422	0.477961	0.177849	0.356309
gene-Tsubulata_031151	-	JAKUCV010000049.1	+	18050	19501	33.420456	12.435699	24.914181
gene-Tsubulata_031157	ATJ15	JAKUCV010000049.1	-	60641	67964	101.406006	37.733017	75.595840
gene-Tsubulata_031158	-	JAKUCV010000049.1	-	69595	79078	34.284775	12.757312	25.558510
gene-Tsubulata_014117	-	JAKUCV010000050.1	+	10210	16220	7.639785	2.842752	5.695284
gene-Tsubulata_014118	-	JAKUCV010000050.1	+	22202	27761	310.053375	115.370377	231.137650
gene-Tsubulata_014121	-	JAKUCV010000050.1	+	54046	55785	0.000000	0.000000	0.000000
gene-Tsubulata_014120	SCL7	JAKUCV010000050.1	+	47264	50017	115.302353	42.903824	85.955246
gene-Tsubulata_014122	-	JAKUCV010000050.1	+	65083	65715	48.038761	17.875149	35.811790
gene-Tsubulata_014125	-	JAKUCV010000050.1	+	80768	83403	0.933415	0.347322	0.695839
gene-Tsubulata_014126	AEL1	JAKUCV010000050.1	-	83436	85652	38.530872	14.337277	28.723877
gene-Tsubulata_014130	VPS39	JAKUCV010000050.1	+	92275	100186	25.855349	9.620735	19.274567
gene-Tsubulata_014131	-	JAKUCV010000050.1	-	99133	100005	0.901442	0.335425	0.672004
gene-Tsubulata_014132	-	JAKUCV010000050.1	+	101252	102654	55.674698	20.716469	41.504204
gene-Tsubulata_014133	-	JAKUCV010000050.1	-	103048	109316	24.808521	9.231213	18.494181
gene-Tsubulata_014134	-	JAKUCV010000050.1	+	114468	117711	53.703423	19.982960	40.034664
gene-Tsubulata_014135	-	JAKUCV010000050.1	-	117684	119389	9.027899	3.359267	6.730091
gene-Tsubulata_014136	-	JAKUCV010000050.1	-	123022	125792	12.568015	4.676539	9.369165
gene-Tsubulata_014138	-	JAKUCV010000050.1	+	133284	138654	5.331810	1.983958	3.974741
gene-Tsubulata_014140	ARL2_1	JAKUCV010000050.1	-	140340	142724	62.670479	23.319588	46.719398
gene-Tsubulata_014143	-	JAKUCV010000050.1	+	164212	166111	5.117291	1.904136	3.814822
gene-Tsubulata_014141	-	JAKUCV010000050.1	-	143369	151169	18.042566	6.713611	13.450317
gene-Tsubulata_014144	-	JAKUCV010000050.1	-	169761	179054	29.330462	10.913818	21.865183
gene-Tsubulata_014145	-	JAKUCV010000050.1	+	169988	173257	0.628283	0.233783	0.468370
gene-Tsubulata_914145	-	JAKUCV010000050.1	+	179470	180369	36.236668	13.483608	27.013601
gene-Tsubulata_031892	-	JAKUCV010000051.1	-	14818	15179	47.500000	17.674677	35.410156
gene-Tsubulata_031890	-	JAKUCV010000051.1	-	4129	12012	46.046833	17.133955	34.326851
gene-Tsubulata_031891	-	JAKUCV010000051.1	+	4258	6716	39.570377	14.724076	29.498804
gene-Tsubulata_031893	-	JAKUCV010000051.1	+	15581	24436	185.045517	68.855148	137.947174
gene-Tsubulata_031894	-	JAKUCV010000051.1	-	24872	34026	26.302748	9.787211	19.608093
gene-Tsubulata_031895	-	JAKUCV010000051.1	+	28007	28078	0.000000	0.000000	0.000000
gene-Tsubulata_031898	-	JAKUCV010000051.1	+	74966	77321	511.777954	190.431778	381.518677
gene-Tsubulata_035806	-	JAKUCV010000052.1	+	12129	13466	109.771301	40.845730	81.831978
gene-Tsubulata_035807	-	JAKUCV010000052.1	-	29014	32726	239.534912	89.130569	178.567764
gene-Tsubulata_035808	B3GALT7	JAKUCV010000052.1	+	54142	58667	53.384453	19.864273	39.796879
gene-Tsubulata_035809	VPS9A	JAKUCV010000052.1	+	60197	67917	14.536852	5.409140	10.836888
gene-Tsubulata_041712	-	JAKUCV010000053.1	+	14332	22040	1.175425	0.437374	0.876252
gene-Tsubulata_041711	-	JAKUCV010000053.1	+	4979	13545	76.204185	28.355459	56.808464
gene-Tsubulata_013963	-	JAKUCV010000055.1	+	21087	23537	78.195114	29.096279	58.292656
gene-Tsubulata_013964	-	JAKUCV010000055.1	-	23460	25107	0.596170	0.221834	0.444431
gene-Tsubulata_013971	-	JAKUCV010000055.1	+	185407	188648	33.195568	12.352018	24.746531
gene-Tsubulata_043959	-	JAKUCV010000056.1	+	6461	8645	31.963785	11.893675	23.828266
gene-Tsubulata_043963	-	JAKUCV010000056.1	-	24562	25397	2.745819	1.021715	2.046945
gene-Tsubulata_043964	-	JAKUCV010000056.1	+	24588	24814	0.000000	0.000000	0.000000
gene-Tsubulata_029274	-	JAKUCV010000057.1	-	27702	32949	0.684607	0.254741	0.510359
gene-Tsubulata_043961	-	JAKUCV010000056.1	+	10223	18314	40.233917	14.970979	29.993458
gene-Tsubulata_029281	-	JAKUCV010000057.1	+	88836	89723	0.540541	0.201134	0.402961
gene-Tsubulata_029275	-	JAKUCV010000057.1	+	34118	34645	8.258538	3.072989	6.156550
gene-Tsubulata_029276	-	JAKUCV010000057.1	+	34689	35033	0.220290	0.081970	0.164221
gene-Tsubulata_030608	-	JAKUCV010000058.1	+	6844	9637	14.623281	5.441300	10.901320
gene-Tsubulata_030615	-	JAKUCV010000058.1	+	67584	71207	2.644261	0.983925	1.971236
gene-Tsubulata_030613	-	JAKUCV010000058.1	-	48508	48944	0.000000	0.000000	0.000000
gene-Tsubulata_030614	-	JAKUCV010000058.1	-	61464	66031	25.334267	9.426841	18.886112
gene-Tsubulata_030617	-	JAKUCV010000058.1	+	80879	82574	0.684411	0.254668	0.510213
gene-Tsubulata_030619	-	JAKUCV010000058.1	-	85629	86339	3.994374	1.486300	2.977714
gene-Tsubulata_030616	DMI1	JAKUCV010000058.1	+	74275	79855	23.875710	8.884114	17.798792
gene-Tsubulata_014726	-	JAKUCV010000059.1	-	2284	3511	2.115654	0.787232	1.577171
gene-Tsubulata_030620	-	JAKUCV010000058.1	-	87148	88259	129.004669	48.002434	96.170013
gene-Tsubulata_014728	-	JAKUCV010000059.1	-	8675	16022	23.810133	8.859713	17.749905
gene-Tsubulata_014729	LSH10_2	JAKUCV010000059.1	+	47216	47782	27.114639	10.089315	20.213339
gene-Tsubulata_014730	-	JAKUCV010000059.1	-	60184	60753	12.171929	4.529156	9.073893
gene-Tsubulata_014732	PEX7	JAKUCV010000059.1	+	63608	67974	49.651604	18.475285	37.014126
gene-Tsubulata_014737	-	JAKUCV010000059.1	+	90317	93423	3.463330	1.288700	2.581833
gene-Tsubulata_014739	-	JAKUCV010000059.1	-	101840	104864	0.800000	0.297679	0.596382
gene-Tsubulata_014738	-	JAKUCV010000059.1	+	97849	100595	14.246417	5.301070	10.620376
gene-Tsubulata_014743	-	JAKUCV010000059.1	+	150177	155339	0.000000	0.000000	0.000000
gene-Tsubulata_014749	CIPK5	JAKUCV010000059.1	+	172430	173863	0.198047	0.073693	0.147639
gene-Tsubulata_014740	-	JAKUCV010000059.1	-	121853	127976	7.467353	2.778590	5.566740
gene-Tsubulata_014750	CIPK12	JAKUCV010000059.1	-	178578	180239	17.175091	6.390825	12.803634
gene-Tsubulata_044054	-	JAKUCV010000063.1	-	9571	11125	0.983890	0.366104	0.733467
gene-Tsubulata_006669	-	JAKUCV010000064.1	+	992	27447	8.647487	3.217716	6.446502
gene-Tsubulata_006670	-	JAKUCV010000064.1	+	27941	29868	1.028785	0.382809	0.766936
gene-Tsubulata_006676	-	JAKUCV010000064.1	+	67645	93907	15.922229	5.924637	11.869655
gene-Tsubulata_006677	HIPL1	JAKUCV010000064.1	+	94320	99733	22.974413	8.548743	17.126894
gene-Tsubulata_006678	DDR4	JAKUCV010000064.1	+	101650	109275	45.996136	17.115089	34.289059
gene-Tsubulata_006679	-	JAKUCV010000064.1	-	109472	111064	45.040802	16.759613	33.576881
gene-Tsubulata_006680	TFIIB2_1	JAKUCV010000064.1	-	112608	116168	16.398558	6.101878	12.224748
gene-Tsubulata_006681	GALT6_1	JAKUCV010000064.1	-	117189	121730	40.764915	15.168562	30.389305
gene-Tsubulata_006682	-	JAKUCV010000064.1	+	132795	138475	13.161201	4.897262	9.811372
gene-Tsubulata_006685	-	JAKUCV010000064.1	+	148433	150755	19.674688	7.320920	14.667027
gene-Tsubulata_006687	-	JAKUCV010000064.1	+	158611	161617	160.642197	59.774715	119.755051
gene-Tsubulata_006688	-	JAKUCV010000064.1	+	164429	171102	8.106247	3.016322	6.043020
gene-Tsubulata_006689	-	JAKUCV010000064.1	-	167464	168126	0.000000	0.000000	0.000000
gene-Tsubulata_006690	-	JAKUCV010000064.1	-	170160	170828	0.000000	0.000000	0.000000
gene-Tsubulata_006691	5FCL	JAKUCV010000064.1	-	171619	174807	61.329350	22.820557	45.719616
gene-Tsubulata_006695	-	JAKUCV010000064.1	-	185855	189533	0.368479	0.137110	0.274693
gene-Tsubulata_006694	PP2A_1	JAKUCV010000064.1	+	182495	185320	227.044952	84.483070	169.256790
gene-Tsubulata_006696	-	JAKUCV010000064.1	-	190039	193622	62.216496	23.150661	46.380966
gene-Tsubulata_006697	MOS14	JAKUCV010000064.1	+	195015	206021	51.970901	19.338291	38.743107
gene-Tsubulata_006699	-	JAKUCV010000064.1	+	210428	210862	0.108046	0.040204	0.080546
gene-Tsubulata_006698	-	JAKUCV010000064.1	+	206821	209481	23.117264	8.601897	17.233387
gene-Tsubulata_006700	-	JAKUCV010000064.1	-	214224	216416	29.206020	10.867515	21.772415
gene-Tsubulata_006701	PTAC2	JAKUCV010000064.1	-	222141	226652	13.090853	4.871086	9.758929
gene-Tsubulata_006703	-	JAKUCV010000064.1	+	229225	233761	17.721449	6.594123	13.210931
gene-Tsubulata_006704	-	JAKUCV010000064.1	+	234308	234694	0.000000	0.000000	0.000000
gene-Tsubulata_006705	-	JAKUCV010000064.1	-	237137	241343	67.308525	25.045397	50.176956
gene-Tsubulata_006706	-	JAKUCV010000064.1	+	258201	261168	27.501846	10.233395	20.501993
gene-Tsubulata_006708	-	JAKUCV010000064.1	-	264680	267144	0.122311	0.045512	0.091180
gene-Tsubulata_006707	-	JAKUCV010000064.1	-	261775	264602	2.484899	0.924627	1.852435
gene-Tsubulata_006709	ARR5	JAKUCV010000064.1	-	269094	271580	27.320644	10.165969	20.366911
gene-Tsubulata_006710	-	JAKUCV010000064.1	+	273893	277727	8.408126	3.128651	6.268064
gene-Tsubulata_050968	GSTF9_5	JAKUCV010000068.1	+	5703	8553	66.372223	24.697001	49.478966
gene-Tsubulata_044515	-	JAKUCV010000071.1	+	1153	14668	11.596792	4.315148	8.645142
gene-Tsubulata_033299	-	JAKUCV010000072.1	+	44342	48010	7.787864	2.897852	5.805673
gene-Tsubulata_033300	-	JAKUCV010000072.1	-	58085	60924	43.077538	16.029085	32.113312
gene-Tsubulata_040623	YCHF1	JAKUCV010000073.1	+	5737	13597	428.611023	159.485489	319.519623
gene-Tsubulata_040624	GHR1	JAKUCV010000073.1	+	15976	21853	33.223499	12.362412	24.767353
gene-Tsubulata_048597	-	JAKUCV010000075.1	+	13848	14812	0.000000	0.000000	0.000000
gene-Tsubulata_024777	-	JAKUCV010000074.1	+	16839	21317	93.397308	34.752995	69.625542
gene-Tsubulata_048220	-	JAKUCV010000076.1	-	4968	8553	193.556870	72.022209	144.292175
gene-Tsubulata_048221	-	JAKUCV010000076.1	+	18587	19075	18.707567	6.961056	13.946061
gene-Tsubulata_005694	-	JAKUCV010000077.1	+	82382	85774	0.000000	0.000000	0.000000
gene-Tsubulata_005695	-	JAKUCV010000077.1	+	86598	93728	0.975439	0.362959	0.727167
gene-Tsubulata_005696	-	JAKUCV010000077.1	+	94289	103781	126.163338	46.945183	94.051857
gene-Tsubulata_005697	-	JAKUCV010000077.1	+	104952	110820	40.407246	15.035473	30.122669
gene-Tsubulata_005698	-	JAKUCV010000077.1	-	110837	113936	7.314075	2.721556	5.452475
gene-Tsubulata_005700	-	JAKUCV010000077.1	+	116374	120250	7.824009	2.911301	5.832618
gene-Tsubulata_005701	-	JAKUCV010000077.1	+	120942	124032	33.531849	12.477149	24.997221
gene-Tsubulata_005702	-	JAKUCV010000077.1	+	126876	128980	31.341909	11.662276	23.364672
gene-Tsubulata_005703	-	JAKUCV010000077.1	-	131369	134578	24.324236	9.051010	18.133158
gene-Tsubulata_905703	-	JAKUCV010000077.1	-	142754	146860	22.231499	8.272306	16.573069
gene-Tsubulata_005705	PSB28	JAKUCV010000077.1	+	149606	154001	19.524771	7.265136	14.555266
gene-Tsubulata_005706	-	JAKUCV010000077.1	-	151467	153794	0.000000	0.000000	0.000000
gene-Tsubulata_005707	MUR3	JAKUCV010000077.1	-	159025	160881	380.624115	141.629639	283.746521
gene-Tsubulata_005711	-	JAKUCV010000077.1	-	203928	209221	206.538635	76.852707	153.969803
gene-Tsubulata_005713	ABCC5	JAKUCV010000077.1	-	209638	218885	33.052700	12.298859	24.640026
gene-Tsubulata_005716	ELI5	JAKUCV010000077.1	-	258208	263642	20.975374	7.804904	15.636658
gene-Tsubulata_005717	-	JAKUCV010000077.1	+	275453	279236	76.668854	28.528360	57.154865
