Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_043460	MTM1_3	JAKUCV010000036.1	+	18351	22126	7.612339	2.735468	6.198622
gene-Tsubulata_043461	-	JAKUCV010000036.1	-	22265	23489	48.099133	17.284260	39.166454
gene-Tsubulata_043464	-	JAKUCV010000036.1	-	39905	40996	0.000000	0.000000	0.000000
gene-Tsubulata_043462	TUBG1	JAKUCV010000036.1	-	24400	29620	29.606247	10.638904	24.107954
gene-Tsubulata_043465	-	JAKUCV010000036.1	+	43033	43905	76.923683	27.642263	62.637882
gene-Tsubulata_011931	-	JAKUCV010000038.1	-	68009	73162	0.000000	0.000000	0.000000
gene-Tsubulata_011929	-	JAKUCV010000038.1	-	50875	65673	21.346062	7.670635	17.381802
gene-Tsubulata_011930	-	JAKUCV010000038.1	+	60377	62132	0.000000	0.000000	0.000000
gene-Tsubulata_011932	-	JAKUCV010000038.1	+	75084	78865	10.816880	3.887009	8.808035
gene-Tsubulata_011936	SUMO2_1	JAKUCV010000038.1	+	143217	145671	145.907394	52.431328	118.810364
gene-Tsubulata_011938	ERD2_2	JAKUCV010000038.1	-	147667	150626	9.856822	3.542016	8.026273
gene-Tsubulata_011941	-	JAKUCV010000038.1	+	187906	191706	26.422991	9.495011	21.515873
gene-Tsubulata_011942	PAP15_2	JAKUCV010000038.1	+	193651	197537	9.057669	3.254843	7.375534
gene-Tsubulata_011943	-	JAKUCV010000038.1	-	198679	199803	135.185776	48.578548	110.079895
gene-Tsubulata_019403	MTP1_3	JAKUCV010000041.1	-	52366	54656	1.065657	0.382940	0.867750
gene-Tsubulata_019407	XBAT31_1	JAKUCV010000041.1	-	108328	109016	15.806666	5.680072	12.871148
gene-Tsubulata_050265	DTX55	JAKUCV010000039.1	+	5433	8174	159.198135	57.207306	129.632828
gene-Tsubulata_026235	-	JAKUCV010000046.1	+	17333	24601	6.792432	2.440837	5.530983
gene-Tsubulata_026236	-	JAKUCV010000046.1	-	27058	30858	10.691102	3.841811	8.705616
gene-Tsubulata_026237	-	JAKUCV010000046.1	+	27068	27370	0.000000	0.000000	0.000000
gene-Tsubulata_026238	-	JAKUCV010000046.1	+	33531	39565	57.183949	20.548857	46.564095
gene-Tsubulata_026239	-	JAKUCV010000046.1	-	39548	43642	4.498658	1.616578	3.663195
gene-Tsubulata_026241	-	JAKUCV010000046.1	-	51987	55967	16.941492	6.087867	13.795221
gene-Tsubulata_026242	-	JAKUCV010000046.1	+	56590	61119	5.390284	1.936980	4.389233
gene-Tsubulata_026243	-	JAKUCV010000046.1	-	61123	66161	3.754151	1.349041	3.056953
gene-Tsubulata_026245	-	JAKUCV010000046.1	+	69860	77472	51.745396	18.594532	42.135555
gene-Tsubulata_026248	-	JAKUCV010000046.1	-	86080	86685	1.066007	0.383066	0.868035
gene-Tsubulata_026247	CALM1	JAKUCV010000046.1	+	82383	85069	328.854462	118.172729	267.781616
gene-Tsubulata_026249	-	JAKUCV010000046.1	-	99757	100614	129.890442	46.675690	105.767982
gene-Tsubulata_026250	-	JAKUCV010000046.1	-	106509	109964	18.772003	6.745655	15.285782
gene-Tsubulata_031156	-	JAKUCV010000049.1	-	52789	53556	3.040365	1.092545	2.475727
gene-Tsubulata_031149	-	JAKUCV010000049.1	+	3971	5422	0.121901	0.043805	0.099262
gene-Tsubulata_031151	-	JAKUCV010000049.1	+	18050	19501	25.089876	9.015962	20.430338
gene-Tsubulata_031157	ATJ15	JAKUCV010000049.1	-	60641	67964	87.462975	31.429523	71.219887
gene-Tsubulata_014117	-	JAKUCV010000050.1	+	10210	16220	4.315136	1.550629	3.513755
gene-Tsubulata_031158	-	JAKUCV010000049.1	-	69595	79078	45.074375	16.197323	36.703438
gene-Tsubulata_014118	-	JAKUCV010000050.1	+	22202	27761	555.204224	199.510742	452.095093
gene-Tsubulata_014120	SCL7	JAKUCV010000050.1	+	47264	50017	47.815704	17.182411	38.935661
gene-Tsubulata_014121	-	JAKUCV010000050.1	+	54046	55785	555.185486	199.504013	452.079803
gene-Tsubulata_014122	-	JAKUCV010000050.1	+	65083	65715	0.000000	0.000000	0.000000
gene-Tsubulata_014125	-	JAKUCV010000050.1	+	80768	83403	0.312767	0.112392	0.254682
gene-Tsubulata_014126	AEL1	JAKUCV010000050.1	-	83436	85652	30.669991	11.021156	24.974146
gene-Tsubulata_014130	VPS39	JAKUCV010000050.1	+	92275	100186	33.494080	12.035983	27.273764
gene-Tsubulata_014131	-	JAKUCV010000050.1	-	99133	100005	0.104591	0.037584	0.085167
gene-Tsubulata_014132	-	JAKUCV010000050.1	+	101252	102654	33.288151	11.961984	27.106077
gene-Tsubulata_014133	-	JAKUCV010000050.1	-	103048	109316	16.160580	5.807249	13.159336
gene-Tsubulata_014136	-	JAKUCV010000050.1	-	123022	125792	4.080423	1.466286	3.322632
gene-Tsubulata_014134	-	JAKUCV010000050.1	+	114468	117711	27.700132	9.953948	22.555832
gene-Tsubulata_014135	-	JAKUCV010000050.1	-	117684	119389	6.865736	2.467179	5.590673
gene-Tsubulata_014138	-	JAKUCV010000050.1	+	133284	138654	4.196102	1.507855	3.416827
gene-Tsubulata_014140	ARL2_1	JAKUCV010000050.1	-	140340	142724	40.998077	14.732519	33.384163
gene-Tsubulata_014141	-	JAKUCV010000050.1	-	143369	151169	15.631606	5.617164	12.728600
gene-Tsubulata_014143	-	JAKUCV010000050.1	+	164212	166111	4.412334	1.585557	3.592902
gene-Tsubulata_914145	-	JAKUCV010000050.1	+	179470	180369	39.097778	14.049653	31.836779
gene-Tsubulata_014144	-	JAKUCV010000050.1	-	169761	179054	57.519737	20.669521	46.837521
gene-Tsubulata_014145	-	JAKUCV010000050.1	+	169988	173257	0.072400	0.026017	0.058954
gene-Tsubulata_031892	-	JAKUCV010000051.1	-	14818	15179	30.446808	10.940956	24.792412
gene-Tsubulata_031890	-	JAKUCV010000051.1	-	4129	12012	58.891048	21.162296	47.954163
gene-Tsubulata_031891	-	JAKUCV010000051.1	+	4258	6716	4.318093	1.551692	3.516163
gene-Tsubulata_031893	-	JAKUCV010000051.1	+	15581	24436	165.430511	59.446888	134.707764
gene-Tsubulata_031894	-	JAKUCV010000051.1	-	24872	34026	24.226141	8.705581	19.727009
gene-Tsubulata_031895	-	JAKUCV010000051.1	+	28007	28078	0.000000	0.000000	0.000000
gene-Tsubulata_031898	-	JAKUCV010000051.1	+	74966	77321	290.445770	104.370689	236.505951
gene-Tsubulata_035806	-	JAKUCV010000052.1	+	12129	13466	249.989166	89.832756	203.562698
gene-Tsubulata_035807	-	JAKUCV010000052.1	-	29014	32726	364.176208	130.865479	296.543640
gene-Tsubulata_035808	B3GALT7	JAKUCV010000052.1	+	54142	58667	92.168716	33.120514	75.051704
gene-Tsubulata_035809	VPS9A	JAKUCV010000052.1	+	60197	67917	12.098937	4.347712	9.851996
gene-Tsubulata_041712	-	JAKUCV010000053.1	+	14332	22040	0.000000	0.000000	0.000000
gene-Tsubulata_041711	-	JAKUCV010000053.1	+	4979	13545	74.872559	26.905199	60.967686
gene-Tsubulata_013963	-	JAKUCV010000055.1	+	21087	23537	29.460365	10.586482	23.989166
gene-Tsubulata_013964	-	JAKUCV010000055.1	-	23460	25107	0.249792	0.089762	0.203402
gene-Tsubulata_043959	-	JAKUCV010000056.1	+	6461	8645	2.601646	0.934893	2.118484
gene-Tsubulata_013971	-	JAKUCV010000055.1	+	185407	188648	45.024929	16.179554	36.663174
gene-Tsubulata_043962	-	JAKUCV010000056.1	-	21684	23199	0.000000	0.000000	0.000000
gene-Tsubulata_043963	-	JAKUCV010000056.1	-	24562	25397	0.908027	0.326296	0.739394
gene-Tsubulata_043964	-	JAKUCV010000056.1	+	24588	24814	0.000000	0.000000	0.000000
gene-Tsubulata_029274	-	JAKUCV010000057.1	-	27702	32949	0.483315	0.173678	0.393557
gene-Tsubulata_029281	-	JAKUCV010000057.1	+	88836	89723	0.896396	0.322117	0.729923
gene-Tsubulata_029275	-	JAKUCV010000057.1	+	34118	34645	16.095953	5.784026	13.106710
gene-Tsubulata_029276	-	JAKUCV010000057.1	+	34689	35033	0.173913	0.062495	0.141615
gene-Tsubulata_043961	-	JAKUCV010000056.1	+	10223	18314	33.614094	12.079110	27.371489
gene-Tsubulata_030608	-	JAKUCV010000058.1	+	6844	9637	7.026632	2.524996	5.721689
gene-Tsubulata_030613	-	JAKUCV010000058.1	-	48508	48944	0.000000	0.000000	0.000000
gene-Tsubulata_030614	-	JAKUCV010000058.1	-	61464	66031	16.514761	5.934523	13.447741
gene-Tsubulata_030615	-	JAKUCV010000058.1	+	67584	71207	2.947260	1.059088	2.399913
gene-Tsubulata_030619	-	JAKUCV010000058.1	-	85629	86339	3.801688	1.366124	3.095662
gene-Tsubulata_030616	DMI1	JAKUCV010000058.1	+	74275	79855	25.970730	9.332493	21.147604
gene-Tsubulata_014726	-	JAKUCV010000059.1	-	2284	3511	0.000000	0.000000	0.000000
gene-Tsubulata_030620	-	JAKUCV010000058.1	-	87148	88259	120.237152	43.206810	97.907440
gene-Tsubulata_014729	LSH10_2	JAKUCV010000059.1	+	47216	47782	10.608465	3.812116	8.638326
gene-Tsubulata_014728	-	JAKUCV010000059.1	-	8675	16022	20.735573	7.451257	16.884687
gene-Tsubulata_014730	-	JAKUCV010000059.1	-	60184	60753	26.119299	9.385881	21.268581
gene-Tsubulata_014737	-	JAKUCV010000059.1	+	90317	93423	0.177403	0.063749	0.144457
gene-Tsubulata_014732	PEX7	JAKUCV010000059.1	+	63608	67974	44.027943	15.821290	35.851341
gene-Tsubulata_014738	-	JAKUCV010000059.1	+	97849	100595	9.410430	3.381606	7.662782
gene-Tsubulata_014744	-	JAKUCV010000059.1	+	157639	158448	0.062963	0.022626	0.051270
gene-Tsubulata_014743	-	JAKUCV010000059.1	+	150177	155339	0.666667	0.239565	0.542858
gene-Tsubulata_014740	-	JAKUCV010000059.1	-	121853	127976	75.989853	27.306694	61.877483
gene-Tsubulata_014749	CIPK5	JAKUCV010000059.1	+	172430	173863	125.658997	45.155132	102.322380
gene-Tsubulata_014750	CIPK12	JAKUCV010000059.1	-	178578	180239	16.936823	6.086190	13.791419
gene-Tsubulata_044054	-	JAKUCV010000063.1	-	9571	11125	2.607595	0.937030	2.123328
gene-Tsubulata_006669	-	JAKUCV010000064.1	+	992	27447	8.560479	3.076179	6.970679
gene-Tsubulata_006670	-	JAKUCV010000064.1	+	27941	29868	0.000000	0.000000	0.000000
gene-Tsubulata_006676	-	JAKUCV010000064.1	+	67645	93907	11.605628	4.170443	9.450301
gene-Tsubulata_006677	HIPL1	JAKUCV010000064.1	+	94320	99733	19.887892	7.146646	16.194433
gene-Tsubulata_006678	DDR4	JAKUCV010000064.1	+	101650	109275	50.141853	18.018303	40.829815
gene-Tsubulata_006679	-	JAKUCV010000064.1	-	109472	111064	17.005650	6.110922	13.847465
gene-Tsubulata_006680	TFIIB2_1	JAKUCV010000064.1	-	112608	116168	8.348831	3.000124	6.798337
gene-Tsubulata_006681	GALT6_1	JAKUCV010000064.1	-	117189	121730	82.760742	29.739792	67.390923
gene-Tsubulata_006682	-	JAKUCV010000064.1	+	132795	138475	10.992032	3.949949	8.950659
gene-Tsubulata_006685	-	JAKUCV010000064.1	+	148433	150755	15.312355	5.502443	12.468637
gene-Tsubulata_006691	5FCL	JAKUCV010000064.1	-	171619	174807	44.011288	15.815306	35.837780
gene-Tsubulata_006687	-	JAKUCV010000064.1	+	158611	161617	345.588470	124.186035	281.407898
gene-Tsubulata_006688	-	JAKUCV010000064.1	+	164429	171102	182.674225	65.643364	148.749084
gene-Tsubulata_006689	-	JAKUCV010000064.1	-	167464	168126	0.000000	0.000000	0.000000
gene-Tsubulata_006690	-	JAKUCV010000064.1	-	170160	170828	0.000000	0.000000	0.000000
gene-Tsubulata_006694	PP2A_1	JAKUCV010000064.1	+	182495	185320	202.540421	72.782211	164.925842
gene-Tsubulata_006696	-	JAKUCV010000064.1	-	190039	193622	8.812028	3.166572	7.175512
gene-Tsubulata_006695	-	JAKUCV010000064.1	-	185855	189533	313.110260	112.515106	254.961334
gene-Tsubulata_006697	MOS14	JAKUCV010000064.1	+	195015	206021	49.692013	17.856655	40.463516
gene-Tsubulata_006698	-	JAKUCV010000064.1	+	206821	209481	30.763487	11.054754	25.050280
gene-Tsubulata_006699	-	JAKUCV010000064.1	+	210428	210862	5.422988	1.948732	4.415864
gene-Tsubulata_006700	-	JAKUCV010000064.1	-	214224	216416	25.257452	9.076180	20.566792
gene-Tsubulata_006701	PTAC2	JAKUCV010000064.1	-	222141	226652	8.574149	3.081091	6.981811
gene-Tsubulata_006703	-	JAKUCV010000064.1	+	229225	233761	8.095829	2.909209	6.592321
gene-Tsubulata_006704	-	JAKUCV010000064.1	+	234308	234694	0.000000	0.000000	0.000000
gene-Tsubulata_006705	-	JAKUCV010000064.1	-	237137	241343	76.137466	27.359737	61.997677
gene-Tsubulata_006707	-	JAKUCV010000064.1	-	261775	264602	2.593960	0.932131	2.112226
gene-Tsubulata_006706	-	JAKUCV010000064.1	+	258201	261168	37.115952	13.337491	30.223003
gene-Tsubulata_006708	-	JAKUCV010000064.1	-	264680	267144	3.984817	1.431930	3.244781
gene-Tsubulata_006709	ARR5	JAKUCV010000064.1	-	269094	271580	9.099686	3.269941	7.409748
gene-Tsubulata_006710	-	JAKUCV010000064.1	+	273893	277727	9.612188	3.454107	7.827071
gene-Tsubulata_050968	GSTF9_5	JAKUCV010000068.1	+	5703	8553	31.749416	11.409044	25.853107
gene-Tsubulata_044515	-	JAKUCV010000071.1	+	1153	14668	17.043470	6.124513	13.878261
gene-Tsubulata_033299	-	JAKUCV010000072.1	+	44342	48010	16.362621	5.879852	13.323854
gene-Tsubulata_033300	-	JAKUCV010000072.1	-	58085	60924	31.054710	11.159405	25.287418
gene-Tsubulata_040623	YCHF1	JAKUCV010000073.1	+	5737	13597	338.937439	121.796013	275.992035
gene-Tsubulata_040624	GHR1	JAKUCV010000073.1	+	15976	21853	17.730972	6.371564	14.438084
gene-Tsubulata_048597	-	JAKUCV010000075.1	+	13848	14812	0.000000	0.000000	0.000000
gene-Tsubulata_024777	-	JAKUCV010000074.1	+	16839	21317	106.453362	38.253651	86.683495
gene-Tsubulata_048221	-	JAKUCV010000076.1	+	18587	19075	18.425358	6.621089	15.003513
gene-Tsubulata_005694	-	JAKUCV010000077.1	+	82382	85774	0.000000	0.000000	0.000000
gene-Tsubulata_048220	-	JAKUCV010000076.1	-	4968	8553	139.833817	50.248806	113.864738
gene-Tsubulata_005695	-	JAKUCV010000077.1	+	86598	93728	0.000000	0.000000	0.000000
gene-Tsubulata_005696	-	JAKUCV010000077.1	+	94289	103781	101.168785	36.354656	82.380333
gene-Tsubulata_005697	-	JAKUCV010000077.1	+	104952	110820	23.211266	8.340889	18.900612
gene-Tsubulata_005698	-	JAKUCV010000077.1	-	110837	113936	82.759979	29.739517	67.390297
gene-Tsubulata_005700	-	JAKUCV010000077.1	+	116374	120250	34.307304	12.328213	27.935961
gene-Tsubulata_005701	-	JAKUCV010000077.1	+	120942	124032	25.362242	9.113835	20.652121
gene-Tsubulata_005702	-	JAKUCV010000077.1	+	126876	128980	22.539419	8.099463	18.353537
gene-Tsubulata_005703	-	JAKUCV010000077.1	-	131369	134578	10.892463	3.914170	8.869581
gene-Tsubulata_905703	-	JAKUCV010000077.1	-	142754	146860	47.088219	16.920990	38.343285
gene-Tsubulata_005705	PSB28	JAKUCV010000077.1	+	149606	154001	7.841675	2.817879	6.385367
gene-Tsubulata_005706	-	JAKUCV010000077.1	-	151467	153794	0.000000	0.000000	0.000000
gene-Tsubulata_005707	MUR3	JAKUCV010000077.1	-	159025	160881	113.030159	40.617004	92.038887
gene-Tsubulata_005711	-	JAKUCV010000077.1	-	203928	209221	248.817566	89.411743	202.608688
gene-Tsubulata_005716	ELI5	JAKUCV010000077.1	-	258208	263642	15.357315	5.518599	12.505248
gene-Tsubulata_005713	ABCC5	JAKUCV010000077.1	-	209638	218885	86.271332	31.001308	70.249542
gene-Tsubulata_005717	-	JAKUCV010000077.1	+	275453	279236	57.795105	20.768475	47.061749
