Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_028724	-	JAKUCV010000002.1	+	4788	9310	253.294678	43.174637	92.172943
gene-Tsubulata_028726	-	JAKUCV010000002.1	-	14811	15653	0.399763	0.068140	0.145472
gene-Tsubulata_028727	MYB26	JAKUCV010000002.1	-	15884	16322	0.505618	0.086184	0.183992
gene-Tsubulata_028728	-	JAKUCV010000002.1	-	25545	27792	1.871906	0.319071	0.681179
gene-Tsubulata_028725	-	JAKUCV010000002.1	+	10192	12050	76.493408	13.038470	27.835653
gene-Tsubulata_028729	-	JAKUCV010000002.1	+	28654	29190	28.346535	4.831729	10.315193
gene-Tsubulata_028730	-	JAKUCV010000002.1	+	30706	33998	8.983839	1.531315	3.269184
gene-Tsubulata_028731	COAC1_2	JAKUCV010000002.1	-	33129	36401	112.065086	19.101742	40.780048
gene-Tsubulata_028732	-	JAKUCV010000002.1	+	36609	40060	211.047546	35.973522	76.799377
gene-Tsubulata_028735	ALA4	JAKUCV010000002.1	+	52469	59000	271.498810	46.277573	98.797356
gene-Tsubulata_028742	PDAT1_3	JAKUCV010000002.1	+	88879	89539	67.183304	11.451543	24.447742
gene-Tsubulata_022992	-	JAKUCV010000003.1	-	84150	85817	0.000000	0.000000	0.000000
gene-Tsubulata_022997	-	JAKUCV010000003.1	-	101744	104002	0.498120	0.084906	0.181264
gene-Tsubulata_022991	-	JAKUCV010000003.1	-	74040	84113	0.192372	0.032790	0.070003
gene-Tsubulata_023000	-	JAKUCV010000003.1	-	114500	123440	0.000000	0.000000	0.000000
gene-Tsubulata_022990	-	JAKUCV010000003.1	+	46482	73099	1.465689	0.249830	0.533359
gene-Tsubulata_947192	-	JAKUCV010000005.1	+	3280	5626	0.183908	0.031348	0.066923
gene-Tsubulata_028736	CKL2_2	JAKUCV010000002.1	+	59760	64314	642.493286	109.514412	233.800812
gene-Tsubulata_047192	-	JAKUCV010000005.1	+	14101	21544	25.799669	4.397611	9.388399
gene-Tsubulata_047194	-	JAKUCV010000005.1	+	27363	27665	0.168317	0.028690	0.061250
gene-Tsubulata_047193	-	JAKUCV010000005.1	+	23066	23386	44.352024	7.559901	16.139528
gene-Tsubulata_047738	-	JAKUCV010000006.1	+	14196	18843	1.360302	0.231866	0.495009
gene-Tsubulata_047739	-	JAKUCV010000006.1	-	14206	16292	0.000000	0.000000	0.000000
gene-Tsubulata_012426	-	JAKUCV010000008.1	+	2234	5394	112.399506	19.158745	40.901741
gene-Tsubulata_012427	-	JAKUCV010000008.1	+	6519	16398	126.625504	21.583597	46.078526
gene-Tsubulata_012428	LOS1_1	JAKUCV010000008.1	+	17974	21688	1321.519531	225.255936	480.895782
gene-Tsubulata_012429	-	JAKUCV010000008.1	+	24377	35529	0.000000	0.000000	0.000000
gene-Tsubulata_012430	-	JAKUCV010000008.1	+	35657	42787	0.000000	0.000000	0.000000
gene-Tsubulata_012431	LOS1_2	JAKUCV010000008.1	-	47695	51839	1009.933960	172.145477	367.511017
gene-Tsubulata_012432	-	JAKUCV010000008.1	+	61168	64442	79.943100	13.626478	29.090981
gene-Tsubulata_012433	-	JAKUCV010000008.1	+	65214	65783	0.000000	0.000000	0.000000
gene-Tsubulata_012434	-	JAKUCV010000008.1	-	70645	75065	23.817436	4.059735	8.667072
gene-Tsubulata_012435	-	JAKUCV010000008.1	-	80304	87409	22.915243	3.905954	8.338768
gene-Tsubulata_012436	-	JAKUCV010000008.1	-	96005	97429	45.126316	7.691881	16.421289
gene-Tsubulata_012438	-	JAKUCV010000008.1	-	99984	107249	38.367863	6.539887	13.961916
gene-Tsubulata_012439	-	JAKUCV010000008.1	+	114666	118830	202.820023	34.571121	73.805412
gene-Tsubulata_012440	EIF62	JAKUCV010000008.1	+	122256	124796	273.099609	46.550434	99.379883
gene-Tsubulata_012441	MPT1_1	JAKUCV010000008.1	-	124854	127843	23.321964	3.975281	8.486772
gene-Tsubulata_012443	-	JAKUCV010000008.1	-	128995	133646	0.000000	0.000000	0.000000
gene-Tsubulata_012444	-	JAKUCV010000008.1	+	135403	139678	208.390320	35.520592	75.832420
gene-Tsubulata_012445	-	JAKUCV010000008.1	+	140548	143492	102.186798	17.417965	37.185379
gene-Tsubulata_012447	-	JAKUCV010000008.1	-	144640	145272	85.311218	14.541486	31.044418
gene-Tsubulata_012448	MLO10	JAKUCV010000008.1	-	149466	155491	102.027420	17.390800	37.127380
gene-Tsubulata_012450	-	JAKUCV010000008.1	-	164849	167135	2.813106	0.479500	1.023678
gene-Tsubulata_024718	-	JAKUCV010000012.1	-	1485	1838	0.522599	0.089078	0.190172
gene-Tsubulata_024720	-	JAKUCV010000012.1	-	27876	29326	0.000000	0.000000	0.000000
gene-Tsubulata_048616	-	JAKUCV010000011.1	+	12701	18793	659.510925	112.415100	239.993439
gene-Tsubulata_024728	-	JAKUCV010000012.1	-	109399	111504	221.473358	37.750626	80.593292
gene-Tsubulata_032635	-	JAKUCV010000014.1	-	253	16658	72.698616	12.391641	26.454742
gene-Tsubulata_032638	ARF9	JAKUCV010000014.1	-	24341	29168	56.454411	9.622779	20.543541
gene-Tsubulata_032643	KAS1_2	JAKUCV010000014.1	-	49615	52454	355.119110	60.530838	129.226456
gene-Tsubulata_032646	-	JAKUCV010000014.1	-	71469	72569	10.133515	1.727280	3.687546
gene-Tsubulata_032644	-	JAKUCV010000014.1	+	55238	58078	186.006058	31.705145	67.686882
gene-Tsubulata_044608	-	JAKUCV010000015.1	-	13831	18171	18.995909	3.237895	6.912537
gene-Tsubulata_034336	-	JAKUCV010000016.1	+	6889	14678	115.886681	19.753141	42.170712
gene-Tsubulata_034337	-	JAKUCV010000016.1	-	15339	16591	10.719186	1.827109	3.900670
gene-Tsubulata_034338	-	JAKUCV010000016.1	+	16932	19523	60.991409	10.396121	22.194534
gene-Tsubulata_034340	-	JAKUCV010000016.1	+	25632	25990	0.000000	0.000000	0.000000
gene-Tsubulata_034339	-	JAKUCV010000016.1	-	19999	24621	52.383995	8.928967	19.062332
gene-Tsubulata_034341	-	JAKUCV010000016.1	+	26472	29167	460.457489	78.486000	167.558685
gene-Tsubulata_034343	MTM1_2	JAKUCV010000016.1	-	36078	47311	56.494183	9.629559	20.558014
gene-Tsubulata_034345	-	JAKUCV010000016.1	-	51177	52896	56.069992	9.557255	20.403650
gene-Tsubulata_034347	-	JAKUCV010000016.1	+	64056	67363	20.626776	3.515880	7.506003
gene-Tsubulata_044160	-	JAKUCV010000021.1	-	151	751	7.312734	1.246472	2.661075
gene-Tsubulata_034348	CSLA9_2	JAKUCV010000016.1	+	69939	74271	1.980395	0.337563	0.720658
gene-Tsubulata_042702	-	JAKUCV010000024.1	+	15609	17961	0.000000	0.000000	0.000000
gene-Tsubulata_042703	-	JAKUCV010000024.1	+	24615	25480	5.707483	0.972853	2.076931
gene-Tsubulata_042704	-	JAKUCV010000024.1	-	26108	28949	0.566728	0.096600	0.206230
gene-Tsubulata_042706	-	JAKUCV010000024.1	-	33271	43869	4.860205	0.828433	1.768610
gene-Tsubulata_041807	-	JAKUCV010000026.1	-	14086	17234	0.480811	0.081955	0.174965
gene-Tsubulata_041808	-	JAKUCV010000026.1	+	19841	23766	3.379858	0.576104	1.229917
gene-Tsubulata_041804	-	JAKUCV010000026.1	+	3492	7772	965.622192	164.592438	351.386139
gene-Tsubulata_041809	PAPS4_2	JAKUCV010000026.1	+	26875	32273	134.000565	22.840693	48.762283
gene-Tsubulata_041812	-	JAKUCV010000026.1	-	44367	48630	47.536755	8.102745	17.298439
gene-Tsubulata_041810	HXK1_2	JAKUCV010000026.1	+	32274	37798	465.585480	79.360077	169.424728
gene-Tsubulata_041811	-	JAKUCV010000026.1	-	33419	33707	0.000000	0.000000	0.000000
gene-Tsubulata_019451	STY46	JAKUCV010000028.1	+	8975	14947	104.464134	17.806145	38.014091
gene-Tsubulata_019456	-	JAKUCV010000028.1	-	53163	55119	3.327745	0.567222	1.210953
gene-Tsubulata_019453	-	JAKUCV010000028.1	+	35354	39244	199.015533	33.922638	72.420975
gene-Tsubulata_019454	-	JAKUCV010000028.1	+	39862	52157	5.818554	0.991785	2.117349
gene-Tsubulata_019459	-	JAKUCV010000028.1	+	121824	124940	3.677922	0.626910	1.338381
gene-Tsubulata_019460	-	JAKUCV010000028.1	+	125471	128408	209.367905	35.687225	76.188164
gene-Tsubulata_019461	-	JAKUCV010000028.1	-	129542	133335	106.973045	18.233793	38.927074
gene-Tsubulata_019462	-	JAKUCV010000028.1	-	142429	144672	59.690159	10.174320	21.721016
gene-Tsubulata_024731	-	JAKUCV010000032.1	-	29884	35730	93.155022	15.878480	33.898750
gene-Tsubulata_042886	-	JAKUCV010000034.1	+	7877	13678	28.582924	4.872023	10.401215
gene-Tsubulata_042887	-	JAKUCV010000034.1	-	15473	16066	93.429291	15.925230	33.998554
gene-Tsubulata_942888	-	JAKUCV010000034.1	-	35326	37860	0.000000	0.000000	0.000000
gene-Tsubulata_842888	-	JAKUCV010000034.1	-	28011	32862	6.838586	1.165652	2.488535
gene-Tsubulata_047532	BRIZ2	JAKUCV010000035.1	-	6417	10788	33.874111	5.773917	12.326657
gene-Tsubulata_047533	-	JAKUCV010000035.1	-	11188	16979	32.307495	5.506884	11.756572
gene-Tsubulata_047534	-	JAKUCV010000035.1	+	14962	16335	0.000000	0.000000	0.000000
gene-Tsubulata_043458	-	JAKUCV010000036.1	+	11225	12785	0.530686	0.090457	0.193115
gene-Tsubulata_043459	-	JAKUCV010000036.1	+	16211	17927	0.000000	0.000000	0.000000
gene-Tsubulata_043457	UBC28_2	JAKUCV010000036.1	+	5033	7685	399.776825	68.142845	145.477234
gene-Tsubulata_043460	MTM1_3	JAKUCV010000036.1	+	18351	22126	19.441132	3.313784	7.074552
gene-Tsubulata_043461	-	JAKUCV010000036.1	-	22265	23489	192.076828	32.739922	69.896011
gene-Tsubulata_043464	-	JAKUCV010000036.1	-	39905	40996	0.000000	0.000000	0.000000
gene-Tsubulata_043462	TUBG1	JAKUCV010000036.1	-	24400	29620	26.922112	4.588933	9.796851
gene-Tsubulata_043465	-	JAKUCV010000036.1	+	43033	43905	186.032898	31.709721	67.696648
gene-Tsubulata_011931	-	JAKUCV010000038.1	-	68009	73162	2.427658	0.413800	0.883415
gene-Tsubulata_011929	-	JAKUCV010000038.1	-	50875	65673	36.177731	6.166574	13.164935
gene-Tsubulata_011930	-	JAKUCV010000038.1	+	60377	62132	0.018221	0.003106	0.006631
gene-Tsubulata_011932	-	JAKUCV010000038.1	+	75084	78865	13.984740	2.383730	5.088992
gene-Tsubulata_011936	SUMO2_1	JAKUCV010000038.1	+	143217	145671	344.501617	58.721066	125.362801
gene-Tsubulata_011938	ERD2_2	JAKUCV010000038.1	-	147667	150626	21.223177	3.617537	7.723031
gene-Tsubulata_011941	-	JAKUCV010000038.1	+	187906	191706	59.103245	10.074279	21.507441
gene-Tsubulata_011942	PAP15_2	JAKUCV010000038.1	+	193651	197537	24.195091	4.124107	8.804500
gene-Tsubulata_011943	-	JAKUCV010000038.1	-	198679	199803	281.606659	48.000477	102.475563
gene-Tsubulata_050265	DTX55	JAKUCV010000039.1	+	5433	8174	703.099243	119.844826	255.855072
gene-Tsubulata_019403	MTP1_3	JAKUCV010000041.1	-	52366	54656	2.819865	0.480652	1.026138
gene-Tsubulata_019407	XBAT31_1	JAKUCV010000041.1	-	108328	109016	28.170834	4.801781	10.251257
gene-Tsubulata_026235	-	JAKUCV010000046.1	+	17333	24601	5.760936	0.981964	2.096382
gene-Tsubulata_026236	-	JAKUCV010000046.1	-	27058	30858	30.026510	5.118085	10.926530
gene-Tsubulata_026237	-	JAKUCV010000046.1	+	27068	27370	0.000000	0.000000	0.000000
gene-Tsubulata_026241	-	JAKUCV010000046.1	-	51987	55967	13.143242	2.240295	4.782774
gene-Tsubulata_026238	-	JAKUCV010000046.1	+	33531	39565	196.089493	33.423889	71.356201
gene-Tsubulata_026239	-	JAKUCV010000046.1	-	39548	43642	6.654755	1.134318	2.421639
gene-Tsubulata_026244	-	JAKUCV010000046.1	+	67889	68337	2.305785	0.393026	0.839066
gene-Tsubulata_026242	-	JAKUCV010000046.1	+	56590	61119	4.794872	0.817297	1.744835
gene-Tsubulata_026243	-	JAKUCV010000046.1	-	61123	66161	14.557471	2.481353	5.297407
gene-Tsubulata_026245	-	JAKUCV010000046.1	+	69860	77472	90.658585	15.452957	32.990303
gene-Tsubulata_026248	-	JAKUCV010000046.1	-	86080	86685	1.942244	0.331060	0.706775
gene-Tsubulata_026247	CALM1	JAKUCV010000046.1	+	82383	85069	656.539490	111.908615	238.912170
gene-Tsubulata_026249	-	JAKUCV010000046.1	-	99757	100614	227.723770	38.816021	82.867790
gene-Tsubulata_026250	-	JAKUCV010000046.1	-	106509	109964	32.994133	5.623923	12.006435
gene-Tsubulata_031156	-	JAKUCV010000049.1	-	52789	53556	1.480469	0.252349	0.538737
gene-Tsubulata_031149	-	JAKUCV010000049.1	+	3971	5422	0.116391	0.019839	0.042354
gene-Tsubulata_031151	-	JAKUCV010000049.1	+	18050	19501	12.327824	2.101305	4.486047
gene-Tsubulata_031157	ATJ15	JAKUCV010000049.1	-	60641	67964	166.241074	28.336159	60.494476
gene-Tsubulata_031158	-	JAKUCV010000049.1	-	69595	79078	67.818146	11.559752	24.678759
gene-Tsubulata_014117	-	JAKUCV010000050.1	+	10210	16220	8.722705	1.486804	3.174158
gene-Tsubulata_014120	SCL7	JAKUCV010000050.1	+	47264	50017	71.866455	12.249797	26.151922
gene-Tsubulata_014118	-	JAKUCV010000050.1	+	22202	27761	1352.276733	230.498566	492.088226
gene-Tsubulata_014121	-	JAKUCV010000050.1	+	54046	55785	1471.390137	250.801712	535.433105
gene-Tsubulata_014122	-	JAKUCV010000050.1	+	65083	65715	0.000000	0.000000	0.000000
gene-Tsubulata_014125	-	JAKUCV010000050.1	+	80768	83403	0.589493	0.100480	0.214514
gene-Tsubulata_014126	AEL1	JAKUCV010000050.1	-	83436	85652	79.892960	13.617932	29.072737
gene-Tsubulata_014130	VPS39	JAKUCV010000050.1	+	92275	100186	57.845959	9.859972	21.049919
gene-Tsubulata_014131	-	JAKUCV010000050.1	-	99133	100005	0.000000	0.000000	0.000000
gene-Tsubulata_014132	-	JAKUCV010000050.1	+	101252	102654	100.032127	17.050697	36.401302
gene-Tsubulata_014133	-	JAKUCV010000050.1	-	103048	109316	36.084198	6.150632	13.130898
gene-Tsubulata_014134	-	JAKUCV010000050.1	+	114468	117711	56.544765	9.638181	20.576418
gene-Tsubulata_014135	-	JAKUCV010000050.1	-	117684	119389	12.238884	2.086145	4.453682
gene-Tsubulata_014136	-	JAKUCV010000050.1	-	123022	125792	14.924632	2.543936	5.431015
gene-Tsubulata_014138	-	JAKUCV010000050.1	+	133284	138654	10.330518	1.760860	3.759235
gene-Tsubulata_014140	ARL2_1	JAKUCV010000050.1	-	140340	142724	84.369362	14.380944	30.701681
gene-Tsubulata_014143	-	JAKUCV010000050.1	+	164212	166111	0.341596	0.058226	0.124305
gene-Tsubulata_014141	-	JAKUCV010000050.1	-	143369	151169	10.293413	1.754535	3.745733
gene-Tsubulata_014144	-	JAKUCV010000050.1	-	169761	179054	154.867615	26.397528	56.355721
gene-Tsubulata_014145	-	JAKUCV010000050.1	+	169988	173257	0.000000	0.000000	0.000000
gene-Tsubulata_914145	-	JAKUCV010000050.1	+	179470	180369	110.614433	18.854475	40.252159
gene-Tsubulata_031892	-	JAKUCV010000051.1	-	14818	15179	56.852837	9.690692	20.688524
gene-Tsubulata_031890	-	JAKUCV010000051.1	-	4129	12012	139.950974	23.854956	50.927612
gene-Tsubulata_031891	-	JAKUCV010000051.1	+	4258	6716	7.754482	1.321769	2.821826
gene-Tsubulata_031893	-	JAKUCV010000051.1	+	15581	24436	369.494659	62.981182	134.457657
gene-Tsubulata_031894	-	JAKUCV010000051.1	-	24872	34026	32.015472	5.457108	11.650305
gene-Tsubulata_031895	-	JAKUCV010000051.1	+	28007	28078	0.000000	0.000000	0.000000
gene-Tsubulata_031898	-	JAKUCV010000051.1	+	74966	77321	532.211060	90.716560	193.669525
gene-Tsubulata_035806	-	JAKUCV010000052.1	+	12129	13466	610.314636	104.029480	222.091110
gene-Tsubulata_035807	-	JAKUCV010000052.1	-	29014	32726	620.189697	105.712708	225.684616
gene-Tsubulata_035808	B3GALT7	JAKUCV010000052.1	+	54142	58667	210.785446	35.928848	76.704002
gene-Tsubulata_035809	VPS9A	JAKUCV010000052.1	+	60197	67917	24.735121	4.216156	9.001014
gene-Tsubulata_041712	-	JAKUCV010000053.1	+	14332	22040	0.000000	0.000000	0.000000
gene-Tsubulata_041711	-	JAKUCV010000053.1	+	4979	13545	105.399368	17.965555	38.354420
gene-Tsubulata_013963	-	JAKUCV010000055.1	+	21087	23537	74.150612	12.639135	26.983116
gene-Tsubulata_013964	-	JAKUCV010000055.1	-	23460	25107	1.513739	0.258020	0.550844
gene-Tsubulata_043959	-	JAKUCV010000056.1	+	6461	8645	1.976955	0.336976	0.719406
gene-Tsubulata_013971	-	JAKUCV010000055.1	+	185407	188648	68.633240	11.698688	24.975368
gene-Tsubulata_043962	-	JAKUCV010000056.1	-	21684	23199	0.000000	0.000000	0.000000
gene-Tsubulata_043963	-	JAKUCV010000056.1	-	24562	25397	11.714046	1.996685	4.262696
gene-Tsubulata_043964	-	JAKUCV010000056.1	+	24588	24814	0.000000	0.000000	0.000000
gene-Tsubulata_043961	-	JAKUCV010000056.1	+	10223	18314	51.970421	8.858474	18.911833
gene-Tsubulata_029275	-	JAKUCV010000057.1	+	34118	34645	41.679901	7.104432	15.167152
gene-Tsubulata_029276	-	JAKUCV010000057.1	+	34689	35033	0.266667	0.045454	0.097039
gene-Tsubulata_029281	-	JAKUCV010000057.1	+	88836	89723	0.506757	0.086378	0.184407
gene-Tsubulata_030608	-	JAKUCV010000058.1	+	6844	9637	12.296822	2.096020	4.474765
gene-Tsubulata_030613	-	JAKUCV010000058.1	-	48508	48944	0.000000	0.000000	0.000000
gene-Tsubulata_030614	-	JAKUCV010000058.1	-	61464	66031	26.096600	4.448223	9.496450
gene-Tsubulata_030615	-	JAKUCV010000058.1	+	67584	71207	5.404860	0.921270	1.966807
gene-Tsubulata_030619	-	JAKUCV010000058.1	-	85629	86339	4.994374	0.851302	1.817433
gene-Tsubulata_030616	DMI1	JAKUCV010000058.1	+	74275	79855	36.008301	6.137695	13.103280
gene-Tsubulata_030620	-	JAKUCV010000058.1	-	87148	88259	92.210281	15.717447	33.554962
gene-Tsubulata_014726	-	JAKUCV010000059.1	-	2284	3511	1.077103	0.183595	0.391954
gene-Tsubulata_014729	LSH10_2	JAKUCV010000059.1	+	47216	47782	4.518518	0.770191	1.644271
gene-Tsubulata_014728	-	JAKUCV010000059.1	-	8675	16022	23.770485	4.051732	8.649986
gene-Tsubulata_014730	-	JAKUCV010000059.1	-	60184	60753	35.547367	6.059127	12.935549
gene-Tsubulata_014737	-	JAKUCV010000059.1	+	90317	93423	1.367691	0.233126	0.497697
gene-Tsubulata_014732	PEX7	JAKUCV010000059.1	+	63608	67974	117.966705	20.107687	42.927624
gene-Tsubulata_014739	-	JAKUCV010000059.1	-	101840	104864	0.523988	0.089315	0.190677
gene-Tsubulata_014738	-	JAKUCV010000059.1	+	97849	100595	5.454220	0.929684	1.984769
gene-Tsubulata_014743	-	JAKUCV010000059.1	+	150177	155339	0.000000	0.000000	0.000000
gene-Tsubulata_014740	-	JAKUCV010000059.1	-	121853	127976	149.518082	25.485687	54.409046
gene-Tsubulata_014749	CIPK5	JAKUCV010000059.1	+	172430	173863	340.474884	58.034698	123.897476
gene-Tsubulata_044054	-	JAKUCV010000063.1	-	9571	11125	1.467204	0.250088	0.533910
gene-Tsubulata_014750	CIPK12	JAKUCV010000059.1	-	178578	180239	77.338150	13.182459	28.143051
gene-Tsubulata_006677	HIPL1	JAKUCV010000064.1	+	94320	99733	16.083618	2.741488	5.852766
gene-Tsubulata_006669	-	JAKUCV010000064.1	+	992	27447	23.825676	4.061139	8.670071
gene-Tsubulata_006670	-	JAKUCV010000064.1	+	27941	29868	0.864997	0.147441	0.314769
gene-Tsubulata_006676	-	JAKUCV010000064.1	+	67645	93907	22.935205	3.909357	8.346032
gene-Tsubulata_006680	TFIIB2_1	JAKUCV010000064.1	-	112608	116168	4.773993	0.813738	1.737237
gene-Tsubulata_006678	DDR4	JAKUCV010000064.1	+	101650	109275	68.029488	11.595778	24.755665
gene-Tsubulata_006679	-	JAKUCV010000064.1	-	109472	111064	77.701813	13.244447	28.275387
gene-Tsubulata_006681	GALT6_1	JAKUCV010000064.1	-	117189	121730	205.485931	35.025532	74.775528
gene-Tsubulata_006682	-	JAKUCV010000064.1	+	132795	138475	19.425375	3.311098	7.068818
gene-Tsubulata_006685	-	JAKUCV010000064.1	+	148433	150755	41.086533	7.003291	14.951228
gene-Tsubulata_006687	-	JAKUCV010000064.1	+	158611	161617	767.780701	130.869919	279.392395
gene-Tsubulata_006688	-	JAKUCV010000064.1	+	164429	171102	432.135101	73.658386	157.252274
gene-Tsubulata_006689	-	JAKUCV010000064.1	-	167464	168126	0.000000	0.000000	0.000000
gene-Tsubulata_006690	-	JAKUCV010000064.1	-	170160	170828	0.000000	0.000000	0.000000
gene-Tsubulata_006691	5FCL	JAKUCV010000064.1	-	171619	174807	110.838585	18.892683	40.333729
gene-Tsubulata_006694	PP2A_1	JAKUCV010000064.1	+	182495	185320	485.176849	82.699471	176.553970
gene-Tsubulata_006696	-	JAKUCV010000064.1	-	190039	193622	11.437800	1.949598	4.162171
gene-Tsubulata_006695	-	JAKUCV010000064.1	-	185855	189533	1085.872681	185.089401	395.144806
gene-Tsubulata_006697	MOS14	JAKUCV010000064.1	+	195015	206021	74.353828	12.673775	27.057070
gene-Tsubulata_006698	-	JAKUCV010000064.1	+	206821	209481	68.822968	11.731027	25.044409
gene-Tsubulata_006699	-	JAKUCV010000064.1	+	210428	210862	39.926437	6.805550	14.529074
gene-Tsubulata_006700	-	JAKUCV010000064.1	-	214224	216416	37.644653	6.416615	13.698742
gene-Tsubulata_006701	PTAC2	JAKUCV010000064.1	-	222141	226652	8.924446	1.521192	3.247571
gene-Tsubulata_006703	-	JAKUCV010000064.1	+	229225	233761	17.580935	2.996709	6.397633
gene-Tsubulata_006704	-	JAKUCV010000064.1	+	234308	234694	0.000000	0.000000	0.000000
gene-Tsubulata_006705	-	JAKUCV010000064.1	-	237137	241343	119.439308	20.358696	43.463501
gene-Tsubulata_006708	-	JAKUCV010000064.1	-	264680	267144	0.000000	0.000000	0.000000
gene-Tsubulata_006707	-	JAKUCV010000064.1	-	261775	264602	7.267617	1.238781	2.644657
gene-Tsubulata_006706	-	JAKUCV010000064.1	+	258201	261168	125.083084	21.320688	45.517246
gene-Tsubulata_006709	ARR5	JAKUCV010000064.1	-	269094	271580	26.491365	4.515512	9.640104
gene-Tsubulata_006710	-	JAKUCV010000064.1	+	273893	277727	16.870268	2.875575	6.139025
gene-Tsubulata_050968	GSTF9_5	JAKUCV010000068.1	+	5703	8553	83.689278	14.265022	30.454203
gene-Tsubulata_044515	-	JAKUCV010000071.1	+	1153	14668	30.421606	5.185430	11.070304
gene-Tsubulata_033299	-	JAKUCV010000072.1	+	44342	48010	32.843689	5.598280	11.951690
gene-Tsubulata_033300	-	JAKUCV010000072.1	-	58085	60924	42.148190	7.184252	15.337561
gene-Tsubulata_040623	YCHF1	JAKUCV010000073.1	+	5737	13597	816.022522	139.092850	296.947418
gene-Tsubulata_040624	GHR1	JAKUCV010000073.1	+	15976	21853	20.658543	3.521294	7.517563
gene-Tsubulata_048597	-	JAKUCV010000075.1	+	13848	14812	0.000000	0.000000	0.000000
gene-Tsubulata_024777	-	JAKUCV010000074.1	+	16839	21317	199.336548	33.977356	72.537788
gene-Tsubulata_048220	-	JAKUCV010000076.1	-	4968	8553	348.868134	59.465347	126.951752
gene-Tsubulata_005694	-	JAKUCV010000077.1	+	82382	85774	0.000000	0.000000	0.000000
gene-Tsubulata_048221	-	JAKUCV010000076.1	+	18587	19075	39.212681	6.683888	14.269341
gene-Tsubulata_005695	-	JAKUCV010000077.1	+	86598	93728	0.000000	0.000000	0.000000
gene-Tsubulata_005696	-	JAKUCV010000077.1	+	94289	103781	131.979828	22.496254	48.026943
gene-Tsubulata_005697	-	JAKUCV010000077.1	+	104952	110820	48.107830	8.200087	17.506252
gene-Tsubulata_005698	-	JAKUCV010000077.1	-	110837	113936	253.419647	43.195942	92.218422
gene-Tsubulata_005700	-	JAKUCV010000077.1	+	116374	120250	100.719894	17.167929	36.651577
gene-Tsubulata_005701	-	JAKUCV010000077.1	+	120942	124032	68.068306	11.602394	24.769791
gene-Tsubulata_005702	-	JAKUCV010000077.1	+	126876	128980	45.762657	7.800346	16.652851
gene-Tsubulata_005703	-	JAKUCV010000077.1	-	131369	134578	29.846979	5.087483	10.861199
gene-Tsubulata_005705	PSB28	JAKUCV010000077.1	+	149606	154001	3.120786	0.531945	1.135642
gene-Tsubulata_005706	-	JAKUCV010000077.1	-	151467	153794	0.000000	0.000000	0.000000
gene-Tsubulata_905703	-	JAKUCV010000077.1	-	142754	146860	137.410599	23.421942	50.003178
gene-Tsubulata_005707	MUR3	JAKUCV010000077.1	-	159025	160881	350.051147	59.666992	127.382240
