Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_026248	-	JAKUCV010000046.1	-	86080	86685	27.767326	8.486526	17.077972
gene-Tsubulata_026247	CALM1	JAKUCV010000046.1	+	82383	85069	631.657959	193.053604	388.493958
gene-Tsubulata_026249	-	JAKUCV010000046.1	-	99757	100614	249.362473	76.212639	153.367508
gene-Tsubulata_031149	-	JAKUCV010000049.1	+	3971	5422	0.310606	0.094930	0.191035
gene-Tsubulata_026250	-	JAKUCV010000046.1	-	106509	109964	17.093462	5.224274	10.513137
gene-Tsubulata_031151	-	JAKUCV010000049.1	+	18050	19501	45.684574	13.962573	28.097771
gene-Tsubulata_031156	-	JAKUCV010000049.1	-	52789	53556	13.531250	4.135555	8.322239
gene-Tsubulata_031157	ATJ15	JAKUCV010000049.1	-	60641	67964	111.494522	34.076065	68.573418
gene-Tsubulata_014117	-	JAKUCV010000050.1	+	10210	16220	8.961124	2.738788	5.511436
gene-Tsubulata_031158	-	JAKUCV010000049.1	-	69595	79078	38.778610	11.851905	23.850338
gene-Tsubulata_014118	-	JAKUCV010000050.1	+	22202	27761	339.796783	103.852074	208.988083
gene-Tsubulata_014121	-	JAKUCV010000050.1	+	54046	55785	0.416331	0.127243	0.256060
gene-Tsubulata_014120	SCL7	JAKUCV010000050.1	+	47264	50017	154.281525	47.153053	94.889069
gene-Tsubulata_014122	-	JAKUCV010000050.1	+	65083	65715	0.000000	0.000000	0.000000
gene-Tsubulata_014125	-	JAKUCV010000050.1	+	80768	83403	1.395235	0.426426	0.858123
gene-Tsubulata_014126	AEL1	JAKUCV010000050.1	-	83436	85652	42.774738	13.073240	26.308109
gene-Tsubulata_014130	VPS39	JAKUCV010000050.1	+	92275	100186	34.079681	10.415771	20.960314
gene-Tsubulata_014131	-	JAKUCV010000050.1	-	99133	100005	2.087273	0.637933	1.283753
gene-Tsubulata_014132	-	JAKUCV010000050.1	+	101252	102654	74.163658	22.666636	45.613499
gene-Tsubulata_014133	-	JAKUCV010000050.1	-	103048	109316	24.952013	7.626082	15.346448
gene-Tsubulata_014134	-	JAKUCV010000050.1	+	114468	117711	61.228935	18.713396	37.658150
gene-Tsubulata_014135	-	JAKUCV010000050.1	-	117684	119389	13.838710	4.229524	8.511339
gene-Tsubulata_014136	-	JAKUCV010000050.1	-	123022	125792	13.710478	4.190333	8.432471
gene-Tsubulata_014138	-	JAKUCV010000050.1	+	133284	138654	7.206689	2.202580	4.432391
gene-Tsubulata_014140	ARL2_1	JAKUCV010000050.1	-	140340	142724	75.672913	23.127909	46.541752
gene-Tsubulata_014141	-	JAKUCV010000050.1	-	143369	151169	19.063915	5.826503	11.725041
gene-Tsubulata_014143	-	JAKUCV010000050.1	+	164212	166111	6.708585	2.050344	4.126038
gene-Tsubulata_014144	-	JAKUCV010000050.1	-	169761	179054	30.386591	9.287052	18.688921
gene-Tsubulata_014145	-	JAKUCV010000050.1	+	169988	173257	1.519893	0.464525	0.934793
gene-Tsubulata_914145	-	JAKUCV010000050.1	+	179470	180369	55.281113	16.895563	34.000011
gene-Tsubulata_031892	-	JAKUCV010000051.1	-	14818	15179	60.166668	18.388737	37.004814
gene-Tsubulata_031890	-	JAKUCV010000051.1	-	4129	12012	56.371780	17.228905	34.670811
gene-Tsubulata_031891	-	JAKUCV010000051.1	+	4258	6716	47.494072	14.515611	29.210680
gene-Tsubulata_031893	-	JAKUCV010000051.1	+	15581	24436	211.690292	64.698891	130.197662
gene-Tsubulata_031894	-	JAKUCV010000051.1	-	24872	34026	29.465591	9.005568	18.122473
gene-Tsubulata_031895	-	JAKUCV010000051.1	+	28007	28078	0.000000	0.000000	0.000000
gene-Tsubulata_031898	-	JAKUCV010000051.1	+	74966	77321	631.354675	192.960907	388.307404
gene-Tsubulata_035806	-	JAKUCV010000052.1	+	12129	13466	131.170410	40.089607	80.674843
gene-Tsubulata_035807	-	JAKUCV010000052.1	-	29014	32726	292.505280	89.398376	179.901993
gene-Tsubulata_035808	B3GALT7	JAKUCV010000052.1	+	54142	58667	66.145561	20.216064	40.682064
gene-Tsubulata_035809	VPS9A	JAKUCV010000052.1	+	60197	67917	15.900145	4.859560	9.779201
gene-Tsubulata_041712	-	JAKUCV010000053.1	+	14332	22040	3.877914	1.185207	2.385066
gene-Tsubulata_041711	-	JAKUCV010000053.1	+	4979	13545	94.394722	28.849854	58.056381
gene-Tsubulata_013963	-	JAKUCV010000055.1	+	21087	23537	95.707924	29.251207	58.864052
gene-Tsubulata_013964	-	JAKUCV010000055.1	-	23460	25107	0.000000	0.000000	0.000000
gene-Tsubulata_013971	-	JAKUCV010000055.1	+	185407	188648	42.997784	13.141411	26.445292
gene-Tsubulata_043959	-	JAKUCV010000056.1	+	6461	8645	30.652676	9.368376	18.852575
gene-Tsubulata_043963	-	JAKUCV010000056.1	-	24562	25397	1.229097	0.375649	0.755942
gene-Tsubulata_043964	-	JAKUCV010000056.1	+	24588	24814	0.000000	0.000000	0.000000
gene-Tsubulata_029273	-	JAKUCV010000057.1	-	17273	18094	0.000000	0.000000	0.000000
gene-Tsubulata_029274	-	JAKUCV010000057.1	-	27702	32949	0.759957	0.232266	0.467403
gene-Tsubulata_029281	-	JAKUCV010000057.1	+	88836	89723	1.013514	0.309760	0.623350
gene-Tsubulata_029275	-	JAKUCV010000057.1	+	34118	34645	12.529988	3.829540	7.706424
gene-Tsubulata_029276	-	JAKUCV010000057.1	+	34689	35033	0.086957	0.026577	0.053482
gene-Tsubulata_043961	-	JAKUCV010000056.1	+	10223	18314	49.968357	15.271827	30.732460
gene-Tsubulata_030608	-	JAKUCV010000058.1	+	6844	9637	17.895189	5.469306	11.006230
gene-Tsubulata_030615	-	JAKUCV010000058.1	+	67584	71207	4.215615	1.288418	2.592765
gene-Tsubulata_030612	-	JAKUCV010000058.1	+	43900	47556	0.000000	0.000000	0.000000
gene-Tsubulata_030613	-	JAKUCV010000058.1	-	48508	48944	0.000000	0.000000	0.000000
gene-Tsubulata_030614	-	JAKUCV010000058.1	-	61464	66031	37.679184	11.515887	23.174147
gene-Tsubulata_030619	-	JAKUCV010000058.1	-	85629	86339	1.936709	0.591916	1.191151
gene-Tsubulata_030616	DMI1	JAKUCV010000058.1	+	74275	79855	28.586720	8.736958	17.581932
gene-Tsubulata_030620	-	JAKUCV010000058.1	-	87148	88259	146.908875	44.899750	90.354607
gene-Tsubulata_014726	-	JAKUCV010000059.1	-	2284	3511	2.677570	0.818346	1.646809
gene-Tsubulata_014728	-	JAKUCV010000059.1	-	8675	16022	30.228855	9.238843	18.591909
gene-Tsubulata_014729	LSH10_2	JAKUCV010000059.1	+	47216	47782	31.056437	9.491777	19.100903
gene-Tsubulata_014730	-	JAKUCV010000059.1	-	60184	60753	22.094736	6.752813	13.589112
gene-Tsubulata_014737	-	JAKUCV010000059.1	+	90317	93423	4.851833	1.482865	2.984064
gene-Tsubulata_014732	PEX7	JAKUCV010000059.1	+	63608	67974	67.571938	20.652008	41.559338
gene-Tsubulata_014739	-	JAKUCV010000059.1	-	101840	104864	0.754517	0.230603	0.464057
gene-Tsubulata_014738	-	JAKUCV010000059.1	+	97849	100595	15.896099	4.858324	9.776712
gene-Tsubulata_014743	-	JAKUCV010000059.1	+	150177	155339	0.000000	0.000000	0.000000
gene-Tsubulata_014740	-	JAKUCV010000059.1	-	121853	127976	8.783236	2.684420	5.402028
gene-Tsubulata_014749	CIPK5	JAKUCV010000059.1	+	172430	173863	1.009763	0.308614	0.621043
gene-Tsubulata_044054	-	JAKUCV010000063.1	-	9571	11125	1.692750	0.517355	1.041106
gene-Tsubulata_014750	CIPK12	JAKUCV010000059.1	-	178578	180239	21.561373	6.589801	13.261073
gene-Tsubulata_006669	-	JAKUCV010000064.1	+	992	27447	10.873549	3.323282	6.687651
gene-Tsubulata_006670	-	JAKUCV010000064.1	+	27941	29868	1.034542	0.316187	0.636283
gene-Tsubulata_006676	-	JAKUCV010000064.1	+	67645	93907	19.591343	5.987701	12.049429
gene-Tsubulata_006677	HIPL1	JAKUCV010000064.1	+	94320	99733	26.135057	7.987657	16.074066
gene-Tsubulata_006678	DDR4	JAKUCV010000064.1	+	101650	109275	64.124390	19.598335	39.438965
gene-Tsubulata_006679	-	JAKUCV010000064.1	-	109472	111064	51.043941	15.600557	31.393986
gene-Tsubulata_006680	TFIIB2_1	JAKUCV010000064.1	-	112608	116168	18.876181	5.769126	11.609576
gene-Tsubulata_006681	GALT6_1	JAKUCV010000064.1	-	117189	121730	46.007420	14.061245	28.296333
gene-Tsubulata_006682	-	JAKUCV010000064.1	+	132795	138475	15.357953	4.693851	9.445732
gene-Tsubulata_006685	-	JAKUCV010000064.1	+	148433	150755	30.669134	9.373405	18.862698
gene-Tsubulata_006687	-	JAKUCV010000064.1	+	158611	161617	189.697632	57.977280	116.671341
gene-Tsubulata_006688	-	JAKUCV010000064.1	+	164429	171102	8.211183	2.509583	5.050193
gene-Tsubulata_006689	-	JAKUCV010000064.1	-	167464	168126	0.000000	0.000000	0.000000
gene-Tsubulata_006690	-	JAKUCV010000064.1	-	170160	170828	0.000000	0.000000	0.000000
gene-Tsubulata_006691	5FCL	JAKUCV010000064.1	-	171619	174807	78.807770	24.086014	48.469807
gene-Tsubulata_006695	-	JAKUCV010000064.1	-	185855	189533	1.061783	0.324513	0.653037
gene-Tsubulata_006694	PP2A_1	JAKUCV010000064.1	+	182495	185320	271.207184	82.889038	166.802841
gene-Tsubulata_006696	-	JAKUCV010000064.1	-	190039	193622	69.500343	21.241386	42.745384
gene-Tsubulata_006697	MOS14	JAKUCV010000064.1	+	195015	206021	58.833241	17.981199	36.184704
gene-Tsubulata_006699	-	JAKUCV010000064.1	+	210428	210862	1.312644	0.401183	0.807327
gene-Tsubulata_006698	-	JAKUCV010000064.1	+	206821	209481	29.238216	8.936074	17.982628
gene-Tsubulata_006700	-	JAKUCV010000064.1	-	214224	216416	54.471069	16.647991	33.501801
gene-Tsubulata_006701	PTAC2	JAKUCV010000064.1	-	222141	226652	14.089915	4.306300	8.665839
gene-Tsubulata_006703	-	JAKUCV010000064.1	+	229225	233761	22.261171	6.803681	13.691477
gene-Tsubulata_006704	-	JAKUCV010000064.1	+	234308	234694	0.000000	0.000000	0.000000
gene-Tsubulata_006705	-	JAKUCV010000064.1	-	237137	241343	80.895409	24.724060	49.753788
gene-Tsubulata_006708	-	JAKUCV010000064.1	-	264680	267144	0.099536	0.030421	0.061218
gene-Tsubulata_006707	-	JAKUCV010000064.1	-	261775	264602	2.620805	0.800997	1.611896
gene-Tsubulata_006706	-	JAKUCV010000064.1	+	258201	261168	32.560192	9.951369	20.025770
gene-Tsubulata_006709	ARR5	JAKUCV010000064.1	-	269094	271580	32.489403	9.929734	19.982231
gene-Tsubulata_006710	-	JAKUCV010000064.1	+	273893	277727	10.712142	3.273951	6.588379
gene-Tsubulata_049419	-	JAKUCV010000070.1	+	20405	20986	0.158076	0.048313	0.097223
gene-Tsubulata_050968	GSTF9_5	JAKUCV010000068.1	+	5703	8553	76.201820	23.289558	46.867050
gene-Tsubulata_044515	-	JAKUCV010000071.1	+	1153	14668	12.870727	3.933680	7.915992
gene-Tsubulata_033299	-	JAKUCV010000072.1	+	44342	48010	7.679612	2.347119	4.723257
gene-Tsubulata_033300	-	JAKUCV010000072.1	-	58085	60924	51.707970	15.803504	31.802389
gene-Tsubulata_040623	YCHF1	JAKUCV010000073.1	+	5737	13597	536.676453	164.024399	330.076660
gene-Tsubulata_040624	GHR1	JAKUCV010000073.1	+	15976	21853	45.728443	13.975982	28.124752
gene-Tsubulata_048597	-	JAKUCV010000075.1	+	13848	14812	4.774478	1.459223	2.936488
gene-Tsubulata_024777	-	JAKUCV010000074.1	+	16839	21317	108.116371	33.043602	66.495728
gene-Tsubulata_005694	-	JAKUCV010000077.1	+	82382	85774	0.000000	0.000000	0.000000
gene-Tsubulata_048221	-	JAKUCV010000076.1	+	18587	19075	33.314930	10.182040	20.489964
gene-Tsubulata_005695	-	JAKUCV010000077.1	+	86598	93728	0.000000	0.000000	0.000000
gene-Tsubulata_048220	-	JAKUCV010000076.1	-	4968	8553	225.558334	68.937378	138.727051
gene-Tsubulata_005696	-	JAKUCV010000077.1	+	94289	103781	141.058899	43.111824	86.756645
gene-Tsubulata_005697	-	JAKUCV010000077.1	+	104952	110820	49.966709	15.271323	30.731447
gene-Tsubulata_005698	-	JAKUCV010000077.1	-	110837	113936	7.125000	2.177613	4.382149
gene-Tsubulata_005700	-	JAKUCV010000077.1	+	116374	120250	7.086247	2.165769	4.358315
gene-Tsubulata_005701	-	JAKUCV010000077.1	+	120942	124032	42.688412	13.046858	26.255014
gene-Tsubulata_005702	-	JAKUCV010000077.1	+	126876	128980	28.321991	8.656049	17.419113
gene-Tsubulata_005703	-	JAKUCV010000077.1	-	131369	134578	22.780703	6.962465	14.011007
gene-Tsubulata_905703	-	JAKUCV010000077.1	-	142754	146860	28.053879	8.574105	17.254213
gene-Tsubulata_005705	PSB28	JAKUCV010000077.1	+	149606	154001	22.125895	6.762336	13.608275
gene-Tsubulata_005706	-	JAKUCV010000077.1	-	151467	153794	0.000000	0.000000	0.000000
gene-Tsubulata_005707	MUR3	JAKUCV010000077.1	-	159025	160881	471.145935	143.996307	289.772858
gene-Tsubulata_005711	-	JAKUCV010000077.1	-	203928	209221	241.595200	73.838730	148.590332
gene-Tsubulata_005713	ABCC5	JAKUCV010000077.1	-	209638	218885	42.629524	13.028860	26.218796
gene-Tsubulata_005716	ELI5	JAKUCV010000077.1	-	258208	263642	32.703041	9.995028	20.113628
