Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene-Tsubulata_034348	CSLA9_2	JAKUCV010000016.1	+	69939	74271	0.251930	0.090843	0.188512
gene-Tsubulata_042704	-	JAKUCV010000024.1	-	26108	28949	0.524680	0.189193	0.392603
gene-Tsubulata_034347	-	JAKUCV010000016.1	+	64056	67363	8.281967	2.986373	6.197163
gene-Tsubulata_042706	-	JAKUCV010000024.1	-	33271	43869	2.116093	0.763036	1.583413
gene-Tsubulata_041807	-	JAKUCV010000026.1	-	14086	17234	0.037654	0.013578	0.028175
gene-Tsubulata_041808	-	JAKUCV010000026.1	+	19841	23766	0.246970	0.089054	0.184801
gene-Tsubulata_041804	-	JAKUCV010000026.1	+	3492	7772	486.984436	175.600433	364.396759
gene-Tsubulata_041809	PAPS4_2	JAKUCV010000026.1	+	26875	32273	88.861183	32.042217	66.492325
gene-Tsubulata_041812	-	JAKUCV010000026.1	-	44367	48630	13.950308	5.030305	10.438623
gene-Tsubulata_041810	HXK1_2	JAKUCV010000026.1	+	32274	37798	275.622009	99.385811	206.240204
gene-Tsubulata_041811	-	JAKUCV010000026.1	-	33419	33707	0.000000	0.000000	0.000000
gene-Tsubulata_019451	STY46	JAKUCV010000028.1	+	8975	14947	43.749813	15.775630	32.736755
gene-Tsubulata_019453	-	JAKUCV010000028.1	+	35354	39244	119.430634	43.065178	89.366585
gene-Tsubulata_019454	-	JAKUCV010000028.1	+	39862	52157	4.086904	1.473686	3.058115
gene-Tsubulata_019459	-	JAKUCV010000028.1	+	121824	124940	0.912338	0.328978	0.682677
gene-Tsubulata_019456	-	JAKUCV010000028.1	-	53163	55119	1.844240	0.665010	1.379993
gene-Tsubulata_019460	-	JAKUCV010000028.1	+	125471	128408	93.879974	33.851933	70.247749
gene-Tsubulata_019461	-	JAKUCV010000028.1	-	129542	133335	64.180801	23.142786	48.024689
gene-Tsubulata_019462	-	JAKUCV010000028.1	-	142429	144672	36.826855	13.279298	27.556501
gene-Tsubulata_024731	-	JAKUCV010000032.1	-	29884	35730	45.063198	16.249218	33.719524
gene-Tsubulata_042886	-	JAKUCV010000034.1	+	7877	13678	6.051408	2.182061	4.528099
gene-Tsubulata_042887	-	JAKUCV010000034.1	-	15473	16066	21.361952	7.702850	15.984548
gene-Tsubulata_842888	-	JAKUCV010000034.1	-	28011	32862	2.497310	0.900498	1.868667
gene-Tsubulata_047532	BRIZ2	JAKUCV010000035.1	-	6417	10788	22.058615	7.954058	16.505840
gene-Tsubulata_047535	-	JAKUCV010000035.1	+	19581	21964	0.121501	0.043812	0.090916
gene-Tsubulata_047533	-	JAKUCV010000035.1	-	11188	16979	10.875493	3.921565	8.137826
gene-Tsubulata_047534	-	JAKUCV010000035.1	+	14962	16335	0.978192	0.352724	0.731954
gene-Tsubulata_043457	UBC28_2	JAKUCV010000036.1	+	5033	7685	208.047134	75.019165	155.675827
gene-Tsubulata_043460	MTM1_3	JAKUCV010000036.1	+	18351	22126	11.062982	3.989171	8.278118
gene-Tsubulata_043461	-	JAKUCV010000036.1	-	22265	23489	30.355639	10.945859	22.714270
gene-Tsubulata_043464	-	JAKUCV010000036.1	-	39905	40996	1.035612	0.373429	0.774919
gene-Tsubulata_043462	TUBG1	JAKUCV010000036.1	-	24400	29620	14.698368	5.300045	10.998375
gene-Tsubulata_043465	-	JAKUCV010000036.1	+	43033	43905	137.181580	49.465942	102.649124
gene-Tsubulata_011931	-	JAKUCV010000038.1	-	68009	73162	0.342126	0.123366	0.256003
gene-Tsubulata_011929	-	JAKUCV010000038.1	-	50875	65673	15.026055	5.418205	11.243574
gene-Tsubulata_011930	-	JAKUCV010000038.1	+	60377	62132	0.000000	0.000000	0.000000
gene-Tsubulata_011932	-	JAKUCV010000038.1	+	75084	78865	6.220422	2.243005	4.654567
gene-Tsubulata_011936	SUMO2_1	JAKUCV010000038.1	+	143217	145671	150.233932	54.172459	112.415833
gene-Tsubulata_011938	ERD2_2	JAKUCV010000038.1	-	147667	150626	8.589533	3.097277	6.427306
gene-Tsubulata_011941	-	JAKUCV010000038.1	+	187906	191706	19.939573	7.189958	14.920222
gene-Tsubulata_011942	PAP15_2	JAKUCV010000038.1	+	193651	197537	22.604090	8.150749	16.914005
gene-Tsubulata_011943	-	JAKUCV010000038.1	-	198679	199803	161.269333	58.151684	120.673302
gene-Tsubulata_019403	MTP1_3	JAKUCV010000041.1	-	52366	54656	1.480640	0.533900	1.107921
gene-Tsubulata_019407	XBAT31_1	JAKUCV010000041.1	-	108328	109016	16.240833	5.856239	12.152558
gene-Tsubulata_050265	DTX55	JAKUCV010000039.1	+	5433	8174	369.597107	133.272049	276.559143
gene-Tsubulata_026235	-	JAKUCV010000046.1	+	17333	24601	2.119860	0.764395	1.586232
gene-Tsubulata_026236	-	JAKUCV010000046.1	-	27058	30858	25.925411	9.348375	19.399256
gene-Tsubulata_026237	-	JAKUCV010000046.1	+	27068	27370	0.004234	0.001527	0.003168
gene-Tsubulata_026241	-	JAKUCV010000046.1	-	51987	55967	11.335911	4.087586	8.482344
gene-Tsubulata_026238	-	JAKUCV010000046.1	+	33531	39565	95.773567	34.534737	71.664665
gene-Tsubulata_026239	-	JAKUCV010000046.1	-	39548	43642	2.658178	0.958505	1.989040
gene-Tsubulata_026242	-	JAKUCV010000046.1	+	56590	61119	2.383266	0.859376	1.783331
gene-Tsubulata_026243	-	JAKUCV010000046.1	-	61123	66161	3.516603	1.268043	2.631375
gene-Tsubulata_026245	-	JAKUCV010000046.1	+	69860	77472	58.717773	21.172886	43.936859
gene-Tsubulata_026247	CALM1	JAKUCV010000046.1	+	82383	85069	332.431976	119.870766	248.749496
gene-Tsubulata_026249	-	JAKUCV010000046.1	-	99757	100614	106.328682	38.340778	79.562759
gene-Tsubulata_026250	-	JAKUCV010000046.1	-	106509	109964	25.902348	9.340059	19.381998
gene-Tsubulata_031156	-	JAKUCV010000049.1	-	52789	53556	0.278646	0.100476	0.208503
gene-Tsubulata_031149	-	JAKUCV010000049.1	+	3971	5422	0.061983	0.022350	0.046380
gene-Tsubulata_031151	-	JAKUCV010000049.1	+	18050	19501	4.776515	1.722351	3.574132
gene-Tsubulata_031157	ATJ15	JAKUCV010000049.1	-	60641	67964	75.528740	27.234709	56.516029
gene-Tsubulata_014117	-	JAKUCV010000050.1	+	10210	16220	1.099669	0.396527	0.822851
gene-Tsubulata_031158	-	JAKUCV010000049.1	-	69595	79078	39.864513	14.374640	29.829493
gene-Tsubulata_014120	SCL7	JAKUCV010000050.1	+	47264	50017	28.854166	10.404448	21.590761
gene-Tsubulata_014118	-	JAKUCV010000050.1	+	22202	27761	629.868896	227.122772	471.313202
gene-Tsubulata_014121	-	JAKUCV010000050.1	+	54046	55785	636.990417	229.690674	476.641998
gene-Tsubulata_014122	-	JAKUCV010000050.1	+	65083	65715	0.000000	0.000000	0.000000
gene-Tsubulata_014125	-	JAKUCV010000050.1	+	80768	83403	5.099572	1.838841	3.815866
gene-Tsubulata_014126	AEL1	JAKUCV010000050.1	-	83436	85652	31.927162	11.512531	23.890198
gene-Tsubulata_014130	VPS39	JAKUCV010000050.1	+	92275	100186	27.555937	9.936322	20.619331
gene-Tsubulata_014131	-	JAKUCV010000050.1	-	99133	100005	0.053737	0.019377	0.040210
gene-Tsubulata_014132	-	JAKUCV010000050.1	+	101252	102654	19.491968	7.028558	14.585292
gene-Tsubulata_014133	-	JAKUCV010000050.1	-	103048	109316	12.680243	4.572335	9.488269
gene-Tsubulata_014136	-	JAKUCV010000050.1	-	123022	125792	1.560662	0.562755	1.167799
gene-Tsubulata_014134	-	JAKUCV010000050.1	+	114468	117711	16.400263	5.913727	12.271855
gene-Tsubulata_014135	-	JAKUCV010000050.1	-	117684	119389	2.563208	0.924260	1.917976
gene-Tsubulata_014138	-	JAKUCV010000050.1	+	133284	138654	3.884745	1.400790	2.906845
gene-Tsubulata_014140	ARL2_1	JAKUCV010000050.1	-	140340	142724	26.527378	9.565437	19.849691
gene-Tsubulata_014143	-	JAKUCV010000050.1	+	164212	166111	0.376058	0.135602	0.281394
gene-Tsubulata_014141	-	JAKUCV010000050.1	-	143369	151169	4.701900	1.695446	3.518300
gene-Tsubulata_014144	-	JAKUCV010000050.1	-	169761	179054	79.178284	28.550688	59.246880
gene-Tsubulata_014145	-	JAKUCV010000050.1	+	169988	173257	0.000000	0.000000	0.000000
gene-Tsubulata_914145	-	JAKUCV010000050.1	+	179470	180369	54.702221	19.724928	40.932133
gene-Tsubulata_031892	-	JAKUCV010000051.1	-	14818	15179	21.351065	7.698924	15.976400
gene-Tsubulata_031890	-	JAKUCV010000051.1	-	4129	12012	108.780281	39.224792	81.397224
gene-Tsubulata_031891	-	JAKUCV010000051.1	+	4258	6716	7.546275	2.721092	5.646666
gene-Tsubulata_031893	-	JAKUCV010000051.1	+	15581	24436	167.090866	60.250854	125.029396
gene-Tsubulata_031894	-	JAKUCV010000051.1	-	24872	34026	14.261199	5.142408	10.671254
gene-Tsubulata_031895	-	JAKUCV010000051.1	+	28007	28078	0.000000	0.000000	0.000000
gene-Tsubulata_031898	-	JAKUCV010000051.1	+	74966	77321	108.455788	39.107784	81.154411
gene-Tsubulata_035806	-	JAKUCV010000052.1	+	12129	13466	269.670776	97.239876	201.787064
gene-Tsubulata_035807	-	JAKUCV010000052.1	-	29014	32726	282.399536	101.829704	211.311646
gene-Tsubulata_035808	B3GALT7	JAKUCV010000052.1	+	54142	58667	117.870041	42.502445	88.198837
gene-Tsubulata_035809	VPS9A	JAKUCV010000052.1	+	60197	67917	13.409539	4.835310	10.033981
gene-Tsubulata_041712	-	JAKUCV010000053.1	+	14332	22040	0.245753	0.088615	0.183890
gene-Tsubulata_041711	-	JAKUCV010000053.1	+	4979	13545	41.063061	14.806820	30.726334
gene-Tsubulata_013963	-	JAKUCV010000055.1	+	21087	23537	25.676828	9.258739	19.213249
gene-Tsubulata_013964	-	JAKUCV010000055.1	-	23460	25107	0.000000	0.000000	0.000000
gene-Tsubulata_043959	-	JAKUCV010000056.1	+	6461	8645	2.435391	0.878171	1.822335
gene-Tsubulata_013971	-	JAKUCV010000055.1	+	185407	188648	31.613850	11.399554	23.655754
gene-Tsubulata_043961	-	JAKUCV010000056.1	+	10223	18314	24.978462	9.006918	18.690681
gene-Tsubulata_043963	-	JAKUCV010000056.1	-	24562	25397	113.401337	40.891090	84.855034
gene-Tsubulata_043964	-	JAKUCV010000056.1	+	24588	24814	0.000000	0.000000	0.000000
gene-Tsubulata_029274	-	JAKUCV010000057.1	-	27702	32949	0.000000	0.000000	0.000000
gene-Tsubulata_029275	-	JAKUCV010000057.1	+	34118	34645	14.002217	5.049022	10.477466
gene-Tsubulata_029276	-	JAKUCV010000057.1	+	34689	35033	0.391304	0.141099	0.292802
gene-Tsubulata_030608	-	JAKUCV010000058.1	+	6844	9637	5.159794	1.860556	3.860929
gene-Tsubulata_030612	-	JAKUCV010000058.1	+	43900	47556	0.113064	0.040769	0.084603
gene-Tsubulata_030613	-	JAKUCV010000058.1	-	48508	48944	0.000000	0.000000	0.000000
gene-Tsubulata_030614	-	JAKUCV010000058.1	-	61464	66031	9.492152	3.422750	7.102710
gene-Tsubulata_030615	-	JAKUCV010000058.1	+	67584	71207	8.016546	2.890665	5.998556
gene-Tsubulata_030619	-	JAKUCV010000058.1	-	85629	86339	0.824191	0.297193	0.616719
gene-Tsubulata_030616	DMI1	JAKUCV010000058.1	+	74275	79855	25.206860	9.089274	18.861584
gene-Tsubulata_030620	-	JAKUCV010000058.1	-	87148	88259	28.540888	10.291483	21.356344
gene-Tsubulata_014726	-	JAKUCV010000059.1	-	2284	3511	0.000000	0.000000	0.000000
gene-Tsubulata_014729	LSH10_2	JAKUCV010000059.1	+	47216	47782	1.185185	0.427363	0.886841
gene-Tsubulata_014728	-	JAKUCV010000059.1	-	8675	16022	7.988767	2.880648	5.977770
gene-Tsubulata_014730	-	JAKUCV010000059.1	-	60184	60753	25.901754	9.339845	19.381554
gene-Tsubulata_014732	PEX7	JAKUCV010000059.1	+	63608	67974	54.124851	19.516737	40.500103
gene-Tsubulata_014738	-	JAKUCV010000059.1	+	97849	100595	9.902866	3.570848	7.410036
gene-Tsubulata_014743	-	JAKUCV010000059.1	+	150177	155339	0.263305	0.094944	0.197024
gene-Tsubulata_014740	-	JAKUCV010000059.1	-	121853	127976	137.348312	49.526062	102.773888
gene-Tsubulata_014749	CIPK5	JAKUCV010000059.1	+	172430	173863	306.521606	110.527817	229.361496
gene-Tsubulata_014750	CIPK12	JAKUCV010000059.1	-	178578	180239	39.948254	14.404836	29.892153
gene-Tsubulata_044054	-	JAKUCV010000063.1	-	9571	11125	1.499425	0.540674	1.121978
gene-Tsubulata_006677	HIPL1	JAKUCV010000064.1	+	94320	99733	6.865471	2.475602	5.137239
gene-Tsubulata_006669	-	JAKUCV010000064.1	+	992	27447	10.408430	3.753149	7.788335
gene-Tsubulata_006670	-	JAKUCV010000064.1	+	27941	29868	0.350610	0.126426	0.262352
gene-Tsubulata_006676	-	JAKUCV010000064.1	+	67645	93907	11.444096	4.126596	8.563295
gene-Tsubulata_006678	DDR4	JAKUCV010000064.1	+	101650	109275	31.585028	11.389162	23.634188
gene-Tsubulata_006679	-	JAKUCV010000064.1	-	109472	111064	18.021971	6.498495	13.485333
gene-Tsubulata_006680	TFIIB2_1	JAKUCV010000064.1	-	112608	116168	1.887618	0.680651	1.412452
gene-Tsubulata_006681	GALT6_1	JAKUCV010000064.1	-	117189	121730	95.373260	34.390392	71.365128
gene-Tsubulata_006682	-	JAKUCV010000064.1	+	132795	138475	17.449892	6.292210	13.057263
gene-Tsubulata_006685	-	JAKUCV010000064.1	+	148433	150755	17.175383	6.193226	12.851855
gene-Tsubulata_006687	-	JAKUCV010000064.1	+	158611	161617	368.510834	132.880341	275.746307
gene-Tsubulata_006688	-	JAKUCV010000064.1	+	164429	171102	197.363907	71.166931	147.681854
gene-Tsubulata_006689	-	JAKUCV010000064.1	-	167464	168126	0.000000	0.000000	0.000000
gene-Tsubulata_006690	-	JAKUCV010000064.1	-	170160	170828	0.000000	0.000000	0.000000
gene-Tsubulata_006691	5FCL	JAKUCV010000064.1	-	171619	174807	52.345951	18.875288	39.169003
gene-Tsubulata_006694	PP2A_1	JAKUCV010000064.1	+	182495	185320	211.230591	76.167076	158.057907
gene-Tsubulata_006696	-	JAKUCV010000064.1	-	190039	193622	4.006186	1.444580	2.997716
gene-Tsubulata_006695	-	JAKUCV010000064.1	-	185855	189533	403.137634	145.366333	301.656555
gene-Tsubulata_006697	MOS14	JAKUCV010000064.1	+	195015	206021	33.553253	12.098879	25.106956
gene-Tsubulata_006699	-	JAKUCV010000064.1	+	210428	210862	17.973564	6.481040	13.449113
gene-Tsubulata_006698	-	JAKUCV010000064.1	+	206821	209481	36.707554	13.236279	27.467228
gene-Tsubulata_006700	-	JAKUCV010000064.1	-	214224	216416	24.141438	8.705097	18.064360
gene-Tsubulata_006701	PTAC2	JAKUCV010000064.1	-	222141	226652	4.044646	1.458448	3.026495
gene-Tsubulata_006703	-	JAKUCV010000064.1	+	229225	233761	6.366435	2.295656	4.763824
gene-Tsubulata_006704	-	JAKUCV010000064.1	+	234308	234694	0.000000	0.000000	0.000000
gene-Tsubulata_006705	-	JAKUCV010000064.1	-	237137	241343	61.902817	22.321373	46.320137
gene-Tsubulata_006708	-	JAKUCV010000064.1	-	264680	267144	0.318853	0.114974	0.238589
gene-Tsubulata_006707	-	JAKUCV010000064.1	-	261775	264602	3.223154	1.162229	2.411795
gene-Tsubulata_006706	-	JAKUCV010000064.1	+	258201	261168	49.160637	17.726704	36.785522
gene-Tsubulata_006709	ARR5	JAKUCV010000064.1	-	269094	271580	11.654631	4.202512	8.720833
gene-Tsubulata_006710	-	JAKUCV010000064.1	+	273893	277727	5.417821	1.953598	4.054003
gene-Tsubulata_050968	GSTF9_5	JAKUCV010000068.1	+	5703	8553	7.649323	2.758249	5.723773
gene-Tsubulata_044515	-	JAKUCV010000071.1	+	1153	14668	23.453516	8.457041	17.549606
gene-Tsubulata_033299	-	JAKUCV010000072.1	+	44342	48010	18.456310	6.655112	13.810338
gene-Tsubulata_033300	-	JAKUCV010000072.1	-	58085	60924	31.362680	11.308986	23.467812
gene-Tsubulata_040624	GHR1	JAKUCV010000073.1	+	15976	21853	7.310416	2.636044	5.470179
gene-Tsubulata_040623	YCHF1	JAKUCV010000073.1	+	5737	13597	262.984772	94.828987	196.784103
gene-Tsubulata_048597	-	JAKUCV010000075.1	+	13848	14812	0.000000	0.000000	0.000000
gene-Tsubulata_024777	-	JAKUCV010000074.1	+	16839	21317	116.791702	42.113613	87.391945
gene-Tsubulata_048220	-	JAKUCV010000076.1	-	4968	8553	186.954895	67.413567	139.893097
gene-Tsubulata_048221	-	JAKUCV010000076.1	+	18587	19075	21.406954	7.719077	16.018221
gene-Tsubulata_005696	-	JAKUCV010000077.1	+	94289	103781	56.607727	20.412031	42.357971
gene-Tsubulata_005697	-	JAKUCV010000077.1	+	104952	110820	24.066164	8.677955	18.008034
gene-Tsubulata_005698	-	JAKUCV010000077.1	-	110837	113936	155.776779	56.171135	116.563385
gene-Tsubulata_005700	-	JAKUCV010000077.1	+	116374	120250	69.454933	25.044569	51.971176
gene-Tsubulata_005701	-	JAKUCV010000077.1	+	120942	124032	21.894857	7.895009	16.383307
gene-Tsubulata_005702	-	JAKUCV010000077.1	+	126876	128980	39.995850	14.421998	29.927769
gene-Tsubulata_005703	-	JAKUCV010000077.1	-	131369	134578	9.526965	3.435303	7.128760
gene-Tsubulata_905703	-	JAKUCV010000077.1	-	142754	146860	89.769096	32.369602	67.171692
gene-Tsubulata_005705	PSB28	JAKUCV010000077.1	+	149606	154001	8.713738	3.142064	6.520245
gene-Tsubulata_005706	-	JAKUCV010000077.1	-	151467	153794	0.000000	0.000000	0.000000
gene-Tsubulata_005707	MUR3	JAKUCV010000077.1	-	159025	160881	86.527191	31.200611	64.745865
gene-Tsubulata_005711	-	JAKUCV010000077.1	-	203928	209221	275.012390	99.165993	205.784027
gene-Tsubulata_005716	ELI5	JAKUCV010000077.1	-	258208	263642	12.120473	4.370489	9.069409
gene-Tsubulata_005713	ABCC5	JAKUCV010000077.1	-	209638	218885	74.915634	27.013630	56.057259
gene-Tsubulata_005717	-	JAKUCV010000077.1	+	275453	279236	51.010986	18.393917	38.170086
gene-Tsubulata_047785	OPR2_5	JAKUCV010000080.1	-	4519	7109	4.076818	1.470049	3.050568
gene-Tsubulata_047787	WOX8	JAKUCV010000080.1	+	14832	16791	6.547473	2.360936	4.899290
gene-Tsubulata_029427	-	JAKUCV010000081.1	+	27915	31285	0.777505	0.280358	0.581785
gene-Tsubulata_029428	-	JAKUCV010000081.1	-	30116	31591	0.000000	0.000000	0.000000
gene-Tsubulata_005718	-	JAKUCV010000077.1	-	281458	291627	63.911789	23.045782	47.823395
gene-Tsubulata_040298	-	JAKUCV010000082.1	-	38346	38705	8.495833	3.063490	6.357193
gene-Tsubulata_040299	-	JAKUCV010000082.1	-	42432	42746	1549.544556	558.746155	1159.480591
gene-Tsubulata_046418	PDX12	JAKUCV010000085.1	+	8957	9886	65.826347	23.736149	49.256004
gene-Tsubulata_046419	BAC2	JAKUCV010000085.1	-	11435	14673	119.693687	43.160030	89.563423
gene-Tsubulata_046421	-	JAKUCV010000085.1	+	23941	27331	28.332333	10.216281	21.200287
gene-Tsubulata_046423	-	JAKUCV010000085.1	+	27649	31115	1.353650	0.488109	1.012898
gene-Tsubulata_001166	VDE1	JAKUCV010000089.1	+	293652	299534	6.242586	2.250998	4.671152
gene-Tsubulata_001167	-	JAKUCV010000089.1	-	297819	298754	0.000000	0.000000	0.000000
